date,city,fuel_type,fuel_price_usd,fuel_price_sos,station_type
2024-08-24,Mogadishu,Kerosene,1.14,691.56,Government Station
2024-08-24,Mogadishu,Kerosene,1.32,800.75,Black Market
2024-08-25,Mogadishu,Kerosene,1.2,742.83,Private Station
2024-08-25,Mogadishu,Kerosene,1.14,705.69,Government Station
2024-08-25,Mogadishu,Kerosene,1.32,817.11,Black Market
2024-08-26,Mogadishu,Kerosene,1.2,743.86,Private Station
2024-08-26,Mogadishu,Kerosene,1.14,706.66,Government Station
2024-08-26,Mogadishu,Kerosene,1.32,818.24,Black Market
2024-08-27,Mogadishu,Kerosene,1.2,737.61,Private Station
2024-08-27,Mogadishu,Kerosene,1.14,700.73,Government Station
2024-08-27,Mogadishu,Kerosene,1.32,811.37,Black Market
2024-08-28,Mogadishu,Kerosene,1.2,736.92,Private Station
2024-08-28,Mogadishu,Kerosene,1.14,700.07,Government Station
2024-08-28,Mogadishu,Kerosene,1.32,810.61,Black Market
2024-08-29,Mogadishu,Kerosene,1.2,725.85,Private Station
2024-08-29,Mogadishu,Kerosene,1.14,689.56,Government Station
2024-08-29,Mogadishu,Kerosene,1.32,798.44,Black Market
2024-08-30,Mogadishu,Kerosene,1.2,730.83,Private Station
2024-08-30,Mogadishu,Kerosene,1.14,694.29,Government Station
2024-08-30,Mogadishu,Kerosene,1.32,803.91,Black Market
2024-08-31,Mogadishu,Kerosene,1.2,724.3,Private Station
2024-08-31,Mogadishu,Kerosene,1.14,688.09,Government Station
2024-08-31,Mogadishu,Kerosene,1.32,796.73,Black Market
2024-09-01,Mogadishu,Kerosene,1.2,720.25,Private Station
2024-09-01,Mogadishu,Kerosene,1.14,684.23,Government Station
2024-09-01,Mogadishu,Kerosene,1.32,792.27,Black Market
2024-09-02,Mogadishu,Kerosene,1.2,742.01,Private Station
2024-09-02,Mogadishu,Kerosene,1.14,704.91,Government Station
2024-09-02,Mogadishu,Kerosene,1.32,816.21,Black Market
2024-09-03,Mogadishu,Kerosene,1.2,733.74,Private Station
2024-09-03,Mogadishu,Kerosene,1.14,697.05,Government Station
2024-09-03,Mogadishu,Kerosene,1.32,807.11,Black Market
2024-09-04,Mogadishu,Kerosene,1.2,736.54,Private Station
2024-09-04,Mogadishu,Kerosene,1.14,699.72,Government Station
2024-09-04,Mogadishu,Kerosene,1.32,810.2,Black Market
2024-09-05,Mogadishu,Kerosene,1.2,737.1,Private Station
2024-09-05,Mogadishu,Kerosene,1.14,700.25,Government Station
2024-09-05,Mogadishu,Kerosene,1.32,810.81,Black Market
2024-09-06,Mogadishu,Kerosene,1.2,728.63,Private Station
2024-09-06,Mogadishu,Kerosene,1.14,692.2,Government Station
2024-09-06,Mogadishu,Kerosene,1.32,801.49,Black Market
2024-09-07,Mogadishu,Kerosene,1.2,730.9,Private Station
2024-09-07,Mogadishu,Kerosene,1.14,694.35,Government Station
2024-09-07,Mogadishu,Kerosene,1.32,803.99,Black Market
2024-09-08,Mogadishu,Kerosene,1.2,731.89,Private Station
2024-09-08,Mogadishu,Kerosene,1.14,695.3,Government Station
2024-09-08,Mogadishu,Kerosene,1.32,805.08,Black Market
2024-09-09,Mogadishu,Kerosene,1.2,726.47,Private Station
2024-09-09,Mogadishu,Kerosene,1.14,690.15,Government Station
2024-09-09,Mogadishu,Kerosene,1.32,799.12,Black Market
2024-09-10,Mogadishu,Kerosene,1.2,740.49,Private Station
2024-09-10,Mogadishu,Kerosene,1.14,703.47,Government Station
2024-09-10,Mogadishu,Kerosene,1.32,814.54,Black Market
2024-09-11,Mogadishu,Kerosene,1.2,734.93,Private Station
2024-09-11,Mogadishu,Kerosene,1.14,698.19,Government Station
2024-09-11,Mogadishu,Kerosene,1.32,808.43,Black Market
2024-09-12,Mogadishu,Kerosene,1.2,734.53,Private Station
2024-09-12,Mogadishu,Kerosene,1.14,697.8,Government Station
2024-09-12,Mogadishu,Kerosene,1.32,807.98,Black Market
2024-09-13,Mogadishu,Kerosene,1.2,740.82,Private Station
2024-09-13,Mogadishu,Kerosene,1.14,703.78,Government Station
2024-09-13,Mogadishu,Kerosene,1.32,814.91,Black Market
2024-09-14,Mogadishu,Kerosene,1.2,733.1,Private Station
2024-09-14,Mogadishu,Kerosene,1.14,696.45,Government Station
2024-09-14,Mogadishu,Kerosene,1.32,806.41,Black Market
2024-09-15,Mogadishu,Kerosene,1.2,725.09,Private Station
2024-09-15,Mogadishu,Kerosene,1.14,688.83,Government Station
2024-09-15,Mogadishu,Kerosene,1.32,797.6,Black Market
2024-09-16,Mogadishu,Kerosene,1.2,741.86,Private Station
2024-09-16,Mogadishu,Kerosene,1.14,704.76,Government Station
2024-09-16,Mogadishu,Kerosene,1.32,816.04,Black Market
2024-09-17,Mogadishu,Kerosene,1.2,728.18,Private Station
2024-09-17,Mogadishu,Kerosene,1.14,691.77,Government Station
2024-09-17,Mogadishu,Kerosene,1.32,801.0,Black Market
2024-09-18,Mogadishu,Kerosene,1.2,736.47,Private Station
2024-09-18,Mogadishu,Kerosene,1.14,699.64,Government Station
2024-09-18,Mogadishu,Kerosene,1.32,810.11,Black Market
2024-09-19,Mogadishu,Kerosene,1.2,723.39,Private Station
2024-09-19,Mogadishu,Kerosene,1.14,687.23,Government Station
2024-09-19,Mogadishu,Kerosene,1.32,795.73,Black Market
2024-09-20,Mogadishu,Kerosene,1.2,737.9,Private Station
2024-09-20,Mogadishu,Kerosene,1.14,701.0,Government Station
2024-09-20,Mogadishu,Kerosene,1.32,811.69,Black Market
2024-09-21,Mogadishu,Kerosene,1.2,738.4,Private Station
2024-09-21,Mogadishu,Kerosene,1.14,701.48,Government Station
2024-09-21,Mogadishu,Kerosene,1.32,812.24,Black Market
2024-09-22,Mogadishu,Kerosene,1.185,728.88,Private Station
2024-09-22,Mogadishu,Kerosene,1.126,692.43,Government Station
2024-09-22,Mogadishu,Kerosene,1.304,801.76,Black Market
2024-09-23,Mogadishu,Kerosene,1.2,723.58,Private Station
2024-09-23,Mogadishu,Kerosene,1.14,687.4,Government Station
2024-09-23,Mogadishu,Kerosene,1.32,795.93,Black Market
2024-09-24,Mogadishu,Kerosene,1.2,728.93,Private Station
2024-09-24,Mogadishu,Kerosene,1.14,692.48,Government Station
2024-09-24,Mogadishu,Kerosene,1.32,801.82,Black Market
2024-09-25,Mogadishu,Kerosene,1.2,726.18,Private Station
2024-09-25,Mogadishu,Kerosene,1.14,689.88,Government Station
2024-09-25,Mogadishu,Kerosene,1.32,798.8,Black Market
2024-09-26,Mogadishu,Kerosene,1.2,725.59,Private Station
2024-09-26,Mogadishu,Kerosene,1.14,689.31,Government Station
2024-09-26,Mogadishu,Kerosene,1.32,798.15,Black Market
2024-09-27,Mogadishu,Kerosene,1.2,734.0,Private Station
2024-09-27,Mogadishu,Kerosene,1.14,697.3,Government Station
2024-09-27,Mogadishu,Kerosene,1.32,807.4,Black Market
2024-09-28,Mogadishu,Kerosene,1.195,719.81,Private Station
2024-09-28,Mogadishu,Kerosene,1.135,683.82,Government Station
2024-09-28,Mogadishu,Kerosene,1.314,791.8,Black Market
2024-09-29,Mogadishu,Kerosene,1.2,734.33,Private Station
2024-09-29,Mogadishu,Kerosene,1.14,697.62,Government Station
2024-09-29,Mogadishu,Kerosene,1.32,807.77,Black Market
2024-09-30,Mogadishu,Kerosene,1.2,743.69,Private Station
2024-09-30,Mogadishu,Kerosene,1.14,706.51,Government Station
2024-09-30,Mogadishu,Kerosene,1.32,818.06,Black Market
2024-10-01,Mogadishu,Kerosene,1.2,726.87,Private Station
2024-10-01,Mogadishu,Kerosene,1.14,690.53,Government Station
2024-10-01,Mogadishu,Kerosene,1.32,799.56,Black Market
2024-10-02,Mogadishu,Kerosene,1.2,725.76,Private Station
2024-10-02,Mogadishu,Kerosene,1.14,689.47,Government Station
2024-10-02,Mogadishu,Kerosene,1.32,798.34,Black Market
2024-10-03,Mogadishu,Kerosene,1.2,725.44,Private Station
2024-10-03,Mogadishu,Kerosene,1.14,689.16,Government Station
2024-10-03,Mogadishu,Kerosene,1.32,797.98,Black Market
2024-10-04,Mogadishu,Kerosene,1.2,736.79,Private Station
2024-10-04,Mogadishu,Kerosene,1.14,699.95,Government Station
2024-10-04,Mogadishu,Kerosene,1.32,810.47,Black Market
2024-10-05,Mogadishu,Kerosene,1.2,731.45,Private Station
2024-10-05,Mogadishu,Kerosene,1.14,694.88,Government Station
2024-10-05,Mogadishu,Kerosene,1.32,804.59,Black Market
2024-10-06,Mogadishu,Kerosene,1.2,743.46,Private Station
2024-10-06,Mogadishu,Kerosene,1.14,706.28,Government Station
2024-10-06,Mogadishu,Kerosene,1.32,817.8,Black Market
2024-10-07,Mogadishu,Kerosene,1.2,730.9,Private Station
2024-10-07,Mogadishu,Kerosene,1.14,694.36,Government Station
2024-10-07,Mogadishu,Kerosene,1.32,803.99,Black Market
2024-10-08,Mogadishu,Kerosene,1.2,739.73,Private Station
2024-10-08,Mogadishu,Kerosene,1.14,702.74,Government Station
2024-10-08,Mogadishu,Kerosene,1.32,813.7,Black Market
2024-10-09,Mogadishu,Kerosene,1.2,722.27,Private Station
2024-10-09,Mogadishu,Kerosene,1.14,686.16,Government Station
2024-10-09,Mogadishu,Kerosene,1.32,794.5,Black Market
2024-10-10,Mogadishu,Kerosene,1.2,739.74,Private Station
2024-10-10,Mogadishu,Kerosene,1.14,702.75,Government Station
2024-10-10,Mogadishu,Kerosene,1.32,813.71,Black Market
2024-10-11,Mogadishu,Kerosene,1.2,737.81,Private Station
2024-10-11,Mogadishu,Kerosene,1.14,700.92,Government Station
2024-10-11,Mogadishu,Kerosene,1.32,811.59,Black Market
2024-10-12,Mogadishu,Kerosene,1.198,724.25,Private Station
2024-10-12,Mogadishu,Kerosene,1.138,688.04,Government Station
2024-10-12,Mogadishu,Kerosene,1.318,796.67,Black Market
2024-10-13,Mogadishu,Kerosene,1.2,743.61,Private Station
2024-10-13,Mogadishu,Kerosene,1.14,706.43,Government Station
2024-10-13,Mogadishu,Kerosene,1.32,817.97,Black Market
2024-10-14,Mogadishu,Kerosene,1.2,734.42,Private Station
2024-10-14,Mogadishu,Kerosene,1.14,697.7,Government Station
2024-10-14,Mogadishu,Kerosene,1.32,807.86,Black Market
2024-10-15,Mogadishu,Kerosene,1.2,738.78,Private Station
2024-10-15,Mogadishu,Kerosene,1.14,701.84,Government Station
2024-10-15,Mogadishu,Kerosene,1.32,812.65,Black Market
2024-10-16,Mogadishu,Kerosene,1.2,743.42,Private Station
2024-10-16,Mogadishu,Kerosene,1.14,706.25,Government Station
2024-10-16,Mogadishu,Kerosene,1.32,817.76,Black Market
2024-10-17,Mogadishu,Kerosene,1.183,730.33,Private Station
2024-10-17,Mogadishu,Kerosene,1.124,693.82,Government Station
2024-10-17,Mogadishu,Kerosene,1.302,803.37,Black Market
2024-10-18,Mogadishu,Kerosene,1.2,743.27,Private Station
2024-10-18,Mogadishu,Kerosene,1.14,706.11,Government Station
2024-10-18,Mogadishu,Kerosene,1.32,817.6,Black Market
2024-10-19,Mogadishu,Kerosene,1.2,739.02,Private Station
2024-10-19,Mogadishu,Kerosene,1.14,702.07,Government Station
2024-10-19,Mogadishu,Kerosene,1.32,812.92,Black Market
2024-10-20,Mogadishu,Kerosene,1.2,732.8,Private Station
2024-10-20,Mogadishu,Kerosene,1.14,696.16,Government Station
2024-10-20,Mogadishu,Kerosene,1.32,806.08,Black Market
2024-10-21,Mogadishu,Kerosene,1.2,726.48,Private Station
2024-10-21,Mogadishu,Kerosene,1.14,690.16,Government Station
2024-10-21,Mogadishu,Kerosene,1.32,799.13,Black Market
2024-10-22,Mogadishu,Kerosene,1.2,728.38,Private Station
2024-10-22,Mogadishu,Kerosene,1.14,691.96,Government Station
2024-10-22,Mogadishu,Kerosene,1.32,801.22,Black Market
2024-10-23,Mogadishu,Kerosene,1.2,735.65,Private Station
2024-10-23,Mogadishu,Kerosene,1.14,698.87,Government Station
2024-10-23,Mogadishu,Kerosene,1.32,809.22,Black Market
2024-10-24,Mogadishu,Kerosene,1.2,740.18,Private Station
2024-10-24,Mogadishu,Kerosene,1.14,703.17,Government Station
2024-10-24,Mogadishu,Kerosene,1.32,814.2,Black Market
2024-10-25,Mogadishu,Kerosene,1.2,734.17,Private Station
2024-10-25,Mogadishu,Kerosene,1.14,697.47,Government Station
2024-10-25,Mogadishu,Kerosene,1.32,807.59,Black Market
2024-10-26,Mogadishu,Kerosene,1.2,734.94,Private Station
2024-10-26,Mogadishu,Kerosene,1.14,698.19,Government Station
2024-10-26,Mogadishu,Kerosene,1.32,808.43,Black Market
2024-10-27,Mogadishu,Kerosene,1.2,726.88,Private Station
2024-10-27,Mogadishu,Kerosene,1.14,690.54,Government Station
2024-10-27,Mogadishu,Kerosene,1.32,799.57,Black Market
2024-10-28,Mogadishu,Kerosene,1.2,734.45,Private Station
2024-10-28,Mogadishu,Kerosene,1.14,697.72,Government Station
2024-10-28,Mogadishu,Kerosene,1.32,807.89,Black Market
2024-10-29,Mogadishu,Kerosene,1.2,720.87,Private Station
2024-10-29,Mogadishu,Kerosene,1.14,684.82,Government Station
2024-10-29,Mogadishu,Kerosene,1.32,792.95,Black Market
2024-10-30,Mogadishu,Kerosene,1.2,729.57,Private Station
2024-10-30,Mogadishu,Kerosene,1.14,693.09,Government Station
2024-10-30,Mogadishu,Kerosene,1.32,802.53,Black Market
2024-10-31,Mogadishu,Kerosene,1.2,725.3,Private Station
2024-10-31,Mogadishu,Kerosene,1.14,689.04,Government Station
2024-10-31,Mogadishu,Kerosene,1.32,797.83,Black Market
2024-11-01,Mogadishu,Kerosene,1.2,728.4,Private Station
2024-11-01,Mogadishu,Kerosene,1.14,691.98,Government Station
2024-11-01,Mogadishu,Kerosene,1.32,801.24,Black Market
2024-11-02,Mogadishu,Kerosene,1.2,738.86,Private Station
2024-11-02,Mogadishu,Kerosene,1.14,701.92,Government Station
2024-11-02,Mogadishu,Kerosene,1.32,812.75,Black Market
2024-11-03,Mogadishu,Kerosene,1.2,733.99,Private Station
2024-11-03,Mogadishu,Kerosene,1.14,697.29,Government Station
2024-11-03,Mogadishu,Kerosene,1.32,807.39,Black Market
2024-11-04,Mogadishu,Kerosene,1.2,720.22,Private Station
2024-11-04,Mogadishu,Kerosene,1.14,684.21,Government Station
2024-11-04,Mogadishu,Kerosene,1.32,792.24,Black Market
2024-11-05,Mogadishu,Kerosene,1.2,738.74,Private Station
2024-11-05,Mogadishu,Kerosene,1.14,701.81,Government Station
2024-11-05,Mogadishu,Kerosene,1.32,812.62,Black Market
2024-11-06,Mogadishu,Kerosene,1.2,721.79,Private Station
2024-11-06,Mogadishu,Kerosene,1.14,685.7,Government Station
2024-11-06,Mogadishu,Kerosene,1.32,793.96,Black Market
2024-11-07,Mogadishu,Kerosene,1.2,738.29,Private Station
2024-11-07,Mogadishu,Kerosene,1.14,701.38,Government Station
2024-11-07,Mogadishu,Kerosene,1.32,812.12,Black Market
2024-11-08,Mogadishu,Kerosene,1.2,739.59,Private Station
2024-11-08,Mogadishu,Kerosene,1.14,702.61,Government Station
2024-11-08,Mogadishu,Kerosene,1.32,813.55,Black Market
2024-11-09,Mogadishu,Kerosene,1.178,722.84,Private Station
2024-11-09,Mogadishu,Kerosene,1.119,686.7,Government Station
2024-11-09,Mogadishu,Kerosene,1.296,795.12,Black Market
2024-11-10,Mogadishu,Kerosene,1.2,726.86,Private Station
2024-11-10,Mogadishu,Kerosene,1.14,690.51,Government Station
2024-11-10,Mogadishu,Kerosene,1.32,799.54,Black Market
2024-11-11,Mogadishu,Kerosene,1.2,722.97,Private Station
2024-11-11,Mogadishu,Kerosene,1.14,686.82,Government Station
2024-11-11,Mogadishu,Kerosene,1.32,795.26,Black Market
2024-11-12,Mogadishu,Kerosene,1.2,725.79,Private Station
2024-11-12,Mogadishu,Kerosene,1.14,689.5,Government Station
2024-11-12,Mogadishu,Kerosene,1.32,798.37,Black Market
2024-11-13,Mogadishu,Kerosene,1.2,740.05,Private Station
2024-11-13,Mogadishu,Kerosene,1.14,703.05,Government Station
2024-11-13,Mogadishu,Kerosene,1.32,814.05,Black Market
2024-11-14,Mogadishu,Kerosene,1.192,724.96,Private Station
2024-11-14,Mogadishu,Kerosene,1.132,688.71,Government Station
2024-11-14,Mogadishu,Kerosene,1.311,797.45,Black Market
2024-11-15,Mogadishu,Kerosene,1.2,737.03,Private Station
2024-11-15,Mogadishu,Kerosene,1.14,700.18,Government Station
2024-11-15,Mogadishu,Kerosene,1.32,810.73,Black Market
2024-11-16,Mogadishu,Kerosene,1.2,742.14,Private Station
2024-11-16,Mogadishu,Kerosene,1.14,705.03,Government Station
2024-11-16,Mogadishu,Kerosene,1.32,816.35,Black Market
2024-11-17,Mogadishu,Kerosene,1.2,721.58,Private Station
2024-11-17,Mogadishu,Kerosene,1.14,685.5,Government Station
2024-11-17,Mogadishu,Kerosene,1.32,793.74,Black Market
2024-11-18,Mogadishu,Kerosene,1.2,732.14,Private Station
2024-11-18,Mogadishu,Kerosene,1.14,695.53,Government Station
2024-11-18,Mogadishu,Kerosene,1.32,805.35,Black Market
2024-11-19,Mogadishu,Kerosene,1.2,721.75,Private Station
2024-11-19,Mogadishu,Kerosene,1.14,685.66,Government Station
2024-11-19,Mogadishu,Kerosene,1.32,793.92,Black Market
2024-11-20,Mogadishu,Kerosene,1.2,741.39,Private Station
2024-11-20,Mogadishu,Kerosene,1.14,704.32,Government Station
2024-11-20,Mogadishu,Kerosene,1.32,815.53,Black Market
2024-11-21,Mogadishu,Kerosene,1.2,732.7,Private Station
2024-11-21,Mogadishu,Kerosene,1.14,696.06,Government Station
2024-11-21,Mogadishu,Kerosene,1.32,805.97,Black Market
2024-11-22,Mogadishu,Kerosene,1.2,736.37,Private Station
2024-11-22,Mogadishu,Kerosene,1.14,699.55,Government Station
2024-11-22,Mogadishu,Kerosene,1.32,810.01,Black Market
2024-11-23,Mogadishu,Kerosene,1.2,726.68,Private Station
2024-11-23,Mogadishu,Kerosene,1.14,690.35,Government Station
2024-11-23,Mogadishu,Kerosene,1.32,799.35,Black Market
2024-11-24,Mogadishu,Kerosene,1.2,731.66,Private Station
2024-11-24,Mogadishu,Kerosene,1.14,695.07,Government Station
2024-11-24,Mogadishu,Kerosene,1.32,804.82,Black Market
2024-11-25,Mogadishu,Kerosene,1.2,720.29,Private Station
2024-11-25,Mogadishu,Kerosene,1.14,684.27,Government Station
2024-11-25,Mogadishu,Kerosene,1.32,792.32,Black Market
2024-11-26,Mogadishu,Kerosene,1.2,721.53,Private Station
2024-11-26,Mogadishu,Kerosene,1.14,685.45,Government Station
2024-11-26,Mogadishu,Kerosene,1.32,793.68,Black Market
2024-11-27,Mogadishu,Kerosene,1.2,740.78,Private Station
2024-11-27,Mogadishu,Kerosene,1.14,703.74,Government Station
2024-11-27,Mogadishu,Kerosene,1.32,814.86,Black Market
2024-11-28,Mogadishu,Kerosene,1.2,738.23,Private Station
2024-11-28,Mogadishu,Kerosene,1.14,701.32,Government Station
2024-11-28,Mogadishu,Kerosene,1.32,812.06,Black Market
2024-11-29,Mogadishu,Kerosene,1.2,732.59,Private Station
2024-11-29,Mogadishu,Kerosene,1.14,695.96,Government Station
2024-11-29,Mogadishu,Kerosene,1.32,805.84,Black Market
2024-11-30,Mogadishu,Kerosene,1.2,720.51,Private Station
2024-11-30,Mogadishu,Kerosene,1.14,684.49,Government Station
2024-11-30,Mogadishu,Kerosene,1.32,792.57,Black Market
2024-12-01,Mogadishu,Kerosene,1.2,735.9,Private Station
2024-12-01,Mogadishu,Kerosene,1.14,699.11,Government Station
2024-12-01,Mogadishu,Kerosene,1.32,809.5,Black Market
2024-12-02,Mogadishu,Kerosene,1.2,735.08,Private Station
2024-12-02,Mogadishu,Kerosene,1.14,698.32,Government Station
2024-12-02,Mogadishu,Kerosene,1.32,808.58,Black Market
2024-12-03,Mogadishu,Kerosene,1.2,735.63,Private Station
2024-12-03,Mogadishu,Kerosene,1.14,698.85,Government Station
2024-12-03,Mogadishu,Kerosene,1.32,809.19,Black Market
2024-12-04,Mogadishu,Kerosene,1.2,730.05,Private Station
2024-12-04,Mogadishu,Kerosene,1.14,693.55,Government Station
2024-12-04,Mogadishu,Kerosene,1.32,803.05,Black Market
2024-12-05,Mogadishu,Kerosene,1.2,729.36,Private Station
2024-12-05,Mogadishu,Kerosene,1.14,692.89,Government Station
2024-12-05,Mogadishu,Kerosene,1.32,802.29,Black Market
2024-12-06,Mogadishu,Kerosene,1.2,738.27,Private Station
2024-12-06,Mogadishu,Kerosene,1.14,701.35,Government Station
2024-12-06,Mogadishu,Kerosene,1.32,812.09,Black Market
2024-12-07,Mogadishu,Kerosene,1.2,725.91,Private Station
2024-12-07,Mogadishu,Kerosene,1.14,689.62,Government Station
2024-12-07,Mogadishu,Kerosene,1.32,798.5,Black Market
2024-12-08,Mogadishu,Kerosene,1.2,731.49,Private Station
2024-12-08,Mogadishu,Kerosene,1.14,694.91,Government Station
2024-12-08,Mogadishu,Kerosene,1.32,804.64,Black Market
2024-12-09,Mogadishu,Kerosene,1.2,720.42,Private Station
2024-12-09,Mogadishu,Kerosene,1.14,684.4,Government Station
2024-12-09,Mogadishu,Kerosene,1.32,792.46,Black Market
2024-12-10,Mogadishu,Kerosene,1.2,722.15,Private Station
2024-12-10,Mogadishu,Kerosene,1.14,686.05,Government Station
2024-12-10,Mogadishu,Kerosene,1.32,794.37,Black Market
2024-12-11,Mogadishu,Kerosene,1.2,731.03,Private Station
2024-12-11,Mogadishu,Kerosene,1.14,694.48,Government Station
2024-12-11,Mogadishu,Kerosene,1.32,804.13,Black Market
2024-12-12,Mogadishu,Kerosene,1.2,721.05,Private Station
2024-12-12,Mogadishu,Kerosene,1.14,685.0,Government Station
2024-12-12,Mogadishu,Kerosene,1.32,793.16,Black Market
2024-12-13,Mogadishu,Kerosene,1.2,742.98,Private Station
2024-12-13,Mogadishu,Kerosene,1.14,705.83,Government Station
2024-12-13,Mogadishu,Kerosene,1.32,817.27,Black Market
2024-12-14,Mogadishu,Kerosene,1.2,722.38,Private Station
2024-12-14,Mogadishu,Kerosene,1.14,686.26,Government Station
2024-12-14,Mogadishu,Kerosene,1.32,794.61,Black Market
2024-12-15,Mogadishu,Kerosene,1.2,724.99,Private Station
2024-12-15,Mogadishu,Kerosene,1.14,688.74,Government Station
2024-12-15,Mogadishu,Kerosene,1.32,797.49,Black Market
2024-12-16,Mogadishu,Kerosene,1.2,724.99,Private Station
2024-12-16,Mogadishu,Kerosene,1.14,688.74,Government Station
2024-12-16,Mogadishu,Kerosene,1.32,797.49,Black Market
2024-12-17,Mogadishu,Kerosene,1.2,736.7,Private Station
2024-12-17,Mogadishu,Kerosene,1.14,699.86,Government Station
2024-12-17,Mogadishu,Kerosene,1.32,810.37,Black Market
2024-12-18,Mogadishu,Kerosene,1.2,737.86,Private Station
2024-12-18,Mogadishu,Kerosene,1.14,700.96,Government Station
2024-12-18,Mogadishu,Kerosene,1.32,811.64,Black Market
2024-12-19,Mogadishu,Kerosene,1.2,724.53,Private Station
2024-12-19,Mogadishu,Kerosene,1.14,688.31,Government Station
2024-12-19,Mogadishu,Kerosene,1.32,796.99,Black Market
2024-12-20,Mogadishu,Kerosene,1.2,728.13,Private Station
2024-12-20,Mogadishu,Kerosene,1.14,691.72,Government Station
2024-12-20,Mogadishu,Kerosene,1.32,800.94,Black Market
