date,city,usd_sos_rate,daily_change_percent,market_type,source,rate_ma7,rate_ma30
2025-08-11,Bosaso,552.5,0.35,black,Black Market,550.8771428571429,552.9656666666667
2025-08-12,Bosaso,552.78,0.174,black,Black Market,551.2742857142857,552.7126666666667
2025-08-13,Bosaso,552.35,-0.022,black,Black Market,551.3857142857142,552.4416666666667
2025-08-14,Bosaso,550.72,-0.397,black,Black Market,551.3142857142857,552.1443333333334
2025-08-15,Bosaso,552.63,0.39,black,Black Market,551.5685714285714,552.0210000000001
2025-08-16,Bosaso,552.92,0.02,black,Black Market,551.9857142857143,551.8036666666667
2025-08-17,Bosaso,551.71,-0.439,black,Black Market,552.2299999999999,551.5193333333333
2025-08-18,Bosaso,550.75,-0.373,black,Black Market,551.9799999999999,551.235
2025-08-19,Bosaso,550.45,0.055,black,Black Market,551.6471428571429,550.9623333333333
2025-08-20,Bosaso,552.06,0.027,black,Black Market,551.6057142857143,550.885
2025-08-21,Bosaso,551.31,-0.124,black,Black Market,551.6899999999999,550.8993333333333
2025-08-22,Bosaso,551.61,0.328,black,Black Market,551.5442857142857,550.953
2025-08-23,Bosaso,550.91,-0.121,black,Black Market,551.2571428571429,550.9833333333333
2025-08-24,Bosaso,551.93,0.184,black,Black Market,551.2885714285715,551.011
2025-08-25,Bosaso,553.49,0.212,black,Black Market,551.68,551.1273333333334
2025-08-26,Bosaso,553.11,-0.078,black,Black Market,552.0600000000001,551.231
2025-08-27,Bosaso,552.46,-0.245,black,Black Market,552.1171428571428,551.313
2025-08-28,Bosaso,550.98,-0.189,black,Black Market,552.0699999999999,551.3456666666666
2025-08-29,Bosaso,550.0,0.104,black,Black Market,551.84,551.3456666666666
2025-08-30,Bosaso,550.0,-0.559,black,Black Market,551.71,551.3456666666666
2025-08-31,Bosaso,551.29,0.145,black,Black Market,551.6185714285714,551.3886666666666
2025-09-01,Bosaso,550.0,-0.397,black,Black Market,551.12,551.3199999999999
2025-09-02,Bosaso,550.0,-0.099,black,Black Market,550.6757142857143,551.3199999999999
2025-09-03,Bosaso,550.0,-0.048,black,Black Market,550.3242857142858,551.3199999999999
2025-09-04,Bosaso,550.75,-0.037,black,Black Market,550.2914285714286,551.3449999999999
2025-09-05,Bosaso,553.61,0.445,black,Black Market,550.8071428571428,551.413
2025-09-06,Bosaso,554.49,-0.067,black,Black Market,551.4485714285714,551.522
2025-09-07,Bosaso,550.0,-1.073,black,Black Market,551.2642857142857,551.4936666666667
2025-09-08,Bosaso,551.55,0.082,black,Black Market,551.4857142857143,551.5453333333334
2025-09-09,Bosaso,552.54,0.185,black,Black Market,551.8485714285714,551.63
2025-09-10,Bosaso,556.43,0.779,black,Black Market,552.7671428571429,551.7610000000001
2025-09-11,Bosaso,553.87,-0.494,black,Black Market,553.2128571428572,551.7973333333333
2025-09-12,Bosaso,552.84,0.094,black,Black Market,553.1028571428571,551.8136666666667
2025-09-13,Bosaso,553.25,0.138,black,Black Market,552.9257142857142,551.8979999999999
2025-09-14,Bosaso,551.39,-0.095,black,Black Market,553.1242857142857,551.8566666666667
2025-09-15,Bosaso,552.11,-0.109,black,Black Market,553.2042857142858,551.8296666666666
2025-09-16,Bosaso,550.59,-0.316,black,Black Market,552.9257142857143,551.7923333333333
2025-09-17,Bosaso,550.0,-0.732,black,Black Market,552.0071428571429,551.7673333333333
2025-09-18,Bosaso,550.0,-0.662,black,Black Market,551.4542857142857,551.7523333333334
2025-09-19,Bosaso,550.0,0.149,black,Black Market,551.0485714285714,551.6836666666666
2025-09-20,Bosaso,550.0,-0.464,black,Black Market,550.5842857142858,551.64
2025-09-21,Bosaso,550.0,-0.16,black,Black Market,550.3857142857142,551.5863333333333
2025-09-22,Bosaso,550.0,-0.291,black,Black Market,550.0842857142858,551.556
2025-09-23,Bosaso,552.44,0.336,black,Black Market,550.3485714285714,551.573
2025-09-24,Bosaso,551.88,-0.44,black,Black Market,550.6171428571429,551.5193333333333
2025-09-25,Bosaso,552.4,0.002,black,Black Market,550.96,551.4956666666666
2025-09-26,Bosaso,556.63,0.396,black,Black Market,551.907142857143,551.6346666666667
2025-09-27,Bosaso,555.36,0.025,black,Black Market,552.6728571428572,551.7806666666668
2025-09-28,Bosaso,556.07,0.134,black,Black Market,553.5400000000001,551.9830000000001
2025-09-29,Bosaso,553.77,-0.39,black,Black Market,554.0785714285714,552.1086666666667
2025-09-30,Bosaso,555.78,0.137,black,Black Market,554.5557142857143,552.2583333333333
2025-10-01,Bosaso,555.28,0.087,black,Black Market,555.0414285714286,552.4343333333333
2025-10-02,Bosaso,553.85,-0.139,black,Black Market,555.2485714285714,552.5626666666667
2025-10-03,Bosaso,553.01,-0.097,black,Black Market,554.7314285714285,552.663
2025-10-04,Bosaso,552.19,-0.141,black,Black Market,554.2785714285715,552.7109999999999
2025-10-05,Bosaso,550.0,-0.568,black,Black Market,553.4114285714286,552.5906666666667
2025-10-06,Bosaso,550.0,-0.352,black,Black Market,552.8728571428571,552.441
2025-10-07,Bosaso,552.81,0.229,black,Black Market,552.4485714285714,552.5346666666667
2025-10-08,Bosaso,553.04,0.096,black,Black Market,552.1285714285715,552.5843333333333
2025-10-09,Bosaso,553.15,0.128,black,Black Market,552.0285714285714,552.6046666666666
2025-10-10,Bosaso,551.94,-0.455,black,Black Market,551.8757142857143,552.455
2025-10-11,Bosaso,552.34,0.087,black,Black Market,551.8971428571429,552.404
2025-10-12,Bosaso,553.48,0.305,black,Black Market,552.3942857142857,552.4253333333332
2025-10-13,Bosaso,551.31,-0.144,black,Black Market,552.5814285714285,552.3606666666667
2025-10-14,Bosaso,550.0,-0.258,black,Black Market,552.18,552.3143333333334
2025-10-15,Bosaso,550.14,0.041,black,Black Market,551.7657142857142,552.2486666666666
2025-10-16,Bosaso,550.06,0.09,black,Black Market,551.3242857142858,552.231
2025-10-17,Bosaso,550.28,0.055,black,Black Market,551.0871428571428,552.2403333333333
2025-10-18,Bosaso,552.83,0.343,black,Black Market,551.1571428571428,552.3346666666667
2025-10-19,Bosaso,550.0,-0.566,black,Black Market,550.66,552.3346666666667
2025-10-20,Bosaso,550.0,-0.112,black,Black Market,550.4728571428572,552.3346666666667
2025-10-21,Bosaso,550.0,-0.45,black,Black Market,550.4728571428572,552.3346666666667
2025-10-22,Bosaso,550.0,-0.632,black,Black Market,550.4528571428572,552.3346666666667
2025-10-23,Bosaso,551.71,0.284,black,Black Market,550.6885714285714,552.3103333333333
2025-10-24,Bosaso,551.84,0.192,black,Black Market,550.9114285714286,552.309
2025-10-25,Bosaso,550.61,-0.402,black,Black Market,550.5942857142858,552.2493333333333
2025-10-26,Bosaso,552.88,0.436,black,Black Market,551.0057142857142,552.1243333333333
2025-10-27,Bosaso,550.35,-0.417,black,Black Market,551.0557142857143,551.9573333333334
2025-10-28,Bosaso,550.0,-0.147,black,Black Market,551.0557142857143,551.755
2025-10-29,Bosaso,552.3,0.251,black,Black Market,551.3842857142857,551.706
2025-10-30,Bosaso,555.42,0.522,black,Black Market,551.9142857142857,551.694
2025-10-31,Bosaso,553.43,-0.296,black,Black Market,552.1414285714285,551.6323333333333
2025-11-01,Bosaso,555.46,0.382,black,Black Market,552.8342857142857,551.686
2025-11-02,Bosaso,558.05,0.375,black,Black Market,553.5728571428572,551.8539999999999
2025-11-03,Bosaso,556.59,0.123,black,Black Market,554.4642857142857,552.0006666666667
2025-11-04,Bosaso,552.49,-0.495,black,Black Market,554.8199999999999,552.0836666666667
2025-11-05,Bosaso,551.95,-0.374,black,Black Market,554.7700000000001,552.1486666666666
2025-11-06,Bosaso,551.19,-0.167,black,Black Market,554.1657142857142,552.0946666666666
2025-11-07,Bosaso,552.86,0.226,black,Black Market,554.0842857142858,552.0886666666667
2025-11-08,Bosaso,554.09,0.108,black,Black Market,553.8885714285715,552.12
2025-11-09,Bosaso,559.09,1.064,black,Black Market,554.0371428571428,552.3583333333333
2025-11-10,Bosaso,559.65,-0.04,black,Black Market,554.4742857142857,552.6020000000001
2025-11-11,Bosaso,555.25,-0.559,black,Black Market,554.8685714285714,552.661
2025-11-12,Bosaso,556.21,0.241,black,Black Market,555.4771428571429,552.8243333333334
2025-11-13,Bosaso,554.76,-0.34,black,Black Market,555.9871428571429,552.983
2025-11-14,Bosaso,554.44,-0.03,black,Black Market,556.2128571428572,553.1263333333334
2025-11-15,Bosaso,554.24,-0.093,black,Black Market,556.2342857142858,553.2656666666667
2025-11-16,Bosaso,556.31,0.389,black,Black Market,555.8371428571428,553.4666666666667
2025-11-17,Bosaso,560.59,0.745,black,Black Market,555.9714285714286,553.7253333333334
2025-11-18,Bosaso,560.59,0.002,black,Black Market,556.7342857142858,554.0783333333333
2025-11-19,Bosaso,562.63,0.109,black,Black Market,557.6514285714286,554.4993333333333
2025-11-20,Bosaso,561.37,0.106,black,Black Market,558.5957142857143,554.8783333333333
2025-11-21,Bosaso,564.14,0.591,black,Black Market,559.9814285714285,555.3496666666667
2025-11-22,Bosaso,562.8,-0.056,black,Black Market,561.2042857142858,555.7193333333332
2025-11-23,Bosaso,561.32,-0.386,black,Black Market,561.92,556.0353333333333
2025-11-24,Bosaso,561.76,-0.074,black,Black Market,562.0871428571429,556.4069999999999
2025-11-25,Bosaso,564.18,0.431,black,Black Market,562.6,556.7836666666666
2025-11-26,Bosaso,561.76,-0.537,black,Black Market,562.4757142857143,557.1640000000001
2025-11-27,Bosaso,562.75,0.351,black,Black Market,562.6728571428572,557.589
2025-11-28,Bosaso,558.92,-0.574,black,Black Market,561.9271428571428,557.8096666666667
2025-11-29,Bosaso,559.74,-0.069,black,Black Market,561.49,557.9536666666667
2025-11-30,Bosaso,562.41,0.42,black,Black Market,561.6457142857142,558.253
2025-12-01,Bosaso,559.75,-0.335,black,Black Market,561.3585714285714,558.3960000000001
2025-12-02,Bosaso,554.1,-0.74,black,Black Market,559.9185714285715,558.2643333333333
2025-12-03,Bosaso,552.89,-0.325,black,Black Market,558.6514285714286,558.141
2025-12-04,Bosaso,550.0,-0.512,black,Black Market,556.83,558.0579999999999
2025-12-05,Bosaso,550.0,-0.301,black,Black Market,555.5557142857143,557.993
2025-12-06,Bosaso,550.0,-0.167,black,Black Market,554.1642857142857,557.9533333333333
2025-12-07,Bosaso,550.0,-0.706,black,Black Market,552.3914285714286,557.858
2025-12-08,Bosaso,555.88,1.086,black,Black Market,551.8385714285714,557.9176666666666
2025-12-09,Bosaso,554.63,-0.309,black,Black Market,551.9142857142857,557.769
2025-12-10,Bosaso,553.66,0.0,black,Black Market,552.0242857142857,557.5693333333332
2025-12-11,Bosaso,552.96,-0.06,black,Black Market,552.4471428571429,557.493
2025-12-12,Bosaso,555.13,0.109,black,Black Market,553.18,557.457
2025-12-13,Bosaso,554.91,0.142,black,Black Market,553.8814285714286,557.462
2025-12-14,Bosaso,552.16,-0.617,black,Black Market,554.1899999999999,557.386
2025-12-15,Bosaso,550.42,-0.228,black,Black Market,553.41,557.2586666666666
2025-12-16,Bosaso,550.0,-0.449,black,Black Market,552.7485714285714,557.0483333333334
2025-12-17,Bosaso,555.27,0.89,black,Black Market,552.9785714285715,556.871
2025-12-18,Bosaso,555.82,-0.282,black,Black Market,553.3871428571429,556.712
2025-12-19,Bosaso,552.94,-0.401,black,Black Market,553.0742857142857,556.389
2025-12-20,Bosaso,556.37,0.615,black,Black Market,553.2828571428571,556.2223333333333
2025-12-21,Bosaso,556.44,0.057,black,Black Market,553.8942857142857,555.9656666666667
2025-12-22,Bosaso,557.33,0.354,black,Black Market,554.8814285714286,555.7833333333333
2025-12-23,Bosaso,561.43,0.697,black,Black Market,556.5142857142857,555.787
2025-12-24,Bosaso,557.44,-0.704,black,Black Market,556.8242857142857,555.643
2025-12-25,Bosaso,555.27,-0.186,black,Black Market,556.7457142857144,555.3459999999999
2025-12-26,Bosaso,555.29,-0.237,black,Black Market,557.0814285714285,555.1303333333333
2025-12-27,Bosaso,551.84,-0.483,black,Black Market,556.4342857142857,554.7666666666667
2025-12-28,Bosaso,550.86,-0.309,black,Black Market,555.6371428571429,554.498
2025-12-29,Bosaso,551.21,0.071,black,Black Market,554.7628571428571,554.2136666666667
2025-12-30,Bosaso,555.94,0.615,black,Black Market,553.9785714285715,553.9979999999999
2025-12-31,Bosaso,554.61,-0.225,black,Black Market,553.5742857142857,553.8266666666666
2026-01-01,Bosaso,552.25,-0.427,black,Black Market,553.1428571428571,553.765
2026-01-02,Bosaso,550.17,-0.447,black,Black Market,552.4114285714286,553.6743333333333
2026-01-03,Bosaso,550.0,-0.146,black,Black Market,552.1485714285715,553.6743333333333
2026-01-04,Bosaso,550.0,-0.012,black,Black Market,552.0257142857143,553.6743333333333
2026-01-05,Bosaso,552.33,0.103,black,Black Market,552.1857142857143,553.7520000000001
2026-01-06,Bosaso,552.79,0.156,black,Black Market,551.7357142857143,553.8449999999999
2026-01-07,Bosaso,551.43,-0.094,black,Black Market,551.2814285714286,553.6966666666667
2026-01-08,Bosaso,550.0,-0.309,black,Black Market,550.96,553.5423333333333
2026-01-09,Bosaso,551.1,0.219,black,Black Market,551.0928571428572,553.457
2026-01-10,Bosaso,550.75,-0.246,black,Black Market,551.2,553.3833333333333
2026-01-11,Bosaso,550.6,-0.153,black,Black Market,551.2857142857143,553.2323333333334
2026-01-12,Bosaso,550.64,-0.391,black,Black Market,551.0442857142857,553.09
2026-01-13,Bosaso,550.04,-0.146,black,Black Market,550.6514285714286,553.0193333333333
2026-01-14,Bosaso,550.31,0.161,black,Black Market,550.4914285714286,553.0156666666667
2026-01-15,Bosaso,550.0,-0.371,black,Black Market,550.4914285714285,553.0156666666667
2026-01-16,Bosaso,550.0,-0.021,black,Black Market,550.3342857142857,552.84
2026-01-17,Bosaso,550.0,-0.046,black,Black Market,550.2271428571428,552.6460000000001
2026-01-18,Bosaso,552.19,0.323,black,Black Market,550.4542857142857,552.621
2026-01-19,Bosaso,551.44,-0.088,black,Black Market,550.5685714285714,552.4566666666667
2026-01-20,Bosaso,551.43,-0.152,black,Black Market,550.7671428571429,552.2896666666667
2026-01-21,Bosaso,554.22,0.248,black,Black Market,551.3257142857143,552.1859999999999
2026-01-22,Bosaso,551.33,-0.659,black,Black Market,551.5157142857144,551.8493333333333
2026-01-23,Bosaso,552.23,0.37,black,Black Market,551.8342857142858,551.6756666666666
2026-01-24,Bosaso,550.0,-0.527,black,Black Market,551.8342857142858,551.5
2026-01-25,Bosaso,552.66,0.585,black,Black Market,551.9014285714286,551.4123333333333
2026-01-26,Bosaso,558.1,0.968,black,Black Market,552.8528571428571,551.621
2026-01-27,Bosaso,557.8,0.038,black,Black Market,553.7628571428571,551.8523333333334
2026-01-28,Bosaso,558.52,0.182,black,Black Market,554.3771428571429,552.096
2026-01-29,Bosaso,559.11,0.085,black,Black Market,555.4885714285714,552.2016666666666
2026-01-30,Bosaso,557.91,-0.204,black,Black Market,556.3,552.3116666666666
2026-01-31,Bosaso,556.94,-0.169,black,Black Market,557.2914285714286,552.4680000000001
2026-02-01,Bosaso,554.79,-0.38,black,Black Market,557.5957142857143,552.622
2026-02-02,Bosaso,554.45,0.046,black,Black Market,557.0742857142857,552.7703333333334
2026-02-03,Bosaso,557.19,0.49,black,Black Market,556.9871428571429,553.01
2026-02-04,Bosaso,557.24,-0.254,black,Black Market,556.8042857142857,553.1736666666667
2026-02-05,Bosaso,555.76,-0.468,black,Black Market,556.3257142857143,553.2726666666666
2026-02-06,Bosaso,557.41,0.426,black,Black Market,556.2542857142857,553.472
2026-02-07,Bosaso,556.3,-0.096,black,Black Market,556.1628571428572,553.682
2026-02-08,Bosaso,555.96,0.151,black,Black Market,556.33,553.8439999999999
2026-02-09,Bosaso,555.88,-0.005,black,Black Market,556.5342857142857,554.015
2026-02-10,Bosaso,558.94,0.403,black,Black Market,556.7842857142857,554.293
2026-02-11,Bosaso,557.44,-0.223,black,Black Market,556.8128571428572,554.5196666666667
2026-02-12,Bosaso,556.9,-0.097,black,Black Market,556.9757142857143,554.7483333333333
2026-02-13,Bosaso,556.96,0.286,black,Black Market,556.9114285714286,554.9699999999999
2026-02-14,Bosaso,557.12,-0.054,black,Black Market,557.0285714285714,555.2073333333334
2026-02-15,Bosaso,559.22,0.257,black,Black Market,557.4942857142858,555.5146666666666
2026-02-16,Bosaso,563.32,0.524,black,Black Market,558.5571428571429,555.9586666666668
2026-02-17,Bosaso,563.95,0.107,black,Black Market,559.2728571428572,556.3506666666667
2026-02-18,Bosaso,565.13,0.158,black,Black Market,560.3714285714286,556.807
2026-02-19,Bosaso,564.35,-0.009,black,Black Market,561.4357142857143,557.2376666666667
2026-02-20,Bosaso,565.02,-0.072,black,Black Market,562.5871428571429,557.5976666666667
2026-02-21,Bosaso,563.95,-0.194,black,Black Market,563.5628571428572,558.0183333333333
2026-02-22,Bosaso,563.59,-0.115,black,Black Market,564.1871428571428,558.397
2026-02-23,Bosaso,561.57,-0.407,black,Black Market,563.9371428571428,558.7826666666666
2026-02-24,Bosaso,561.7,-0.017,black,Black Market,563.6157142857144,559.0840000000001
2026-02-25,Bosaso,561.88,0.182,black,Black Market,563.1514285714286,559.2099999999999
2026-02-26,Bosaso,560.72,-0.245,black,Black Market,562.6328571428572,559.3073333333334
2026-02-27,Bosaso,556.8,-0.558,black,Black Market,561.4585714285714,559.25
2026-02-28,Bosaso,558.57,0.364,black,Black Market,560.69,559.232
2026-03-01,Bosaso,559.77,0.278,black,Black Market,560.1442857142857,559.294
2026-03-02,Bosaso,557.01,-0.579,black,Black Market,559.4928571428571,559.2963333333333
2026-03-03,Bosaso,556.97,0.008,black,Black Market,558.8171428571429,559.369
2026-03-04,Bosaso,558.06,0.406,black,Black Market,558.2714285714286,559.4893333333333
2026-03-05,Bosaso,560.46,0.379,black,Black Market,558.2342857142856,559.5983333333334
2026-03-06,Bosaso,555.86,-0.989,black,Black Market,558.1,559.5523333333333
2026-03-07,Bosaso,560.38,0.705,black,Black Market,558.3585714285715,559.7063333333334
2026-03-08,Bosaso,562.76,0.176,black,Black Market,558.7857142857143,559.8846666666667
2026-03-09,Bosaso,562.45,0.087,black,Black Market,559.5628571428571,560.0896666666666
2026-03-10,Bosaso,561.53,-0.044,black,Black Market,560.2142857142857,560.2753333333334
2026-03-11,Bosaso,563.16,0.433,black,Black Market,560.9428571428572,560.518
2026-03-12,Bosaso,564.87,0.422,black,Black Market,561.5728571428572,560.7156666666667
2026-03-13,Bosaso,568.27,0.286,black,Black Market,563.3457142857143,561.0766666666666
2026-03-14,Bosaso,567.7,-0.325,black,Black Market,564.3914285714285,561.4366666666666
2026-03-15,Bosaso,569.48,0.124,black,Black Market,565.3514285714285,561.8539999999999
2026-03-16,Bosaso,567.35,-0.207,black,Black Market,566.0514285714286,562.1949999999999
2026-03-17,Bosaso,566.03,0.052,black,Black Market,566.6942857142857,562.422
2026-03-18,Bosaso,569.77,0.628,black,Black Market,567.6385714285715,562.6370000000001
2026-03-19,Bosaso,567.89,-0.508,black,Black Market,568.07,562.7683333333333
2026-03-20,Bosaso,570.13,-0.02,black,Black Market,568.3357142857143,562.935
