date,city,usd_sos_rate,daily_change_percent,market_type,source
2024-08-25,Bosaso,561.13,-0.5,black,Black Market
2024-08-26,Bosaso,560.32,-0.045,black,Black Market
2024-08-27,Bosaso,563.13,0.566,black,Black Market
2024-08-28,Bosaso,562.27,0.06,black,Black Market
2024-08-29,Bosaso,563.11,0.106,black,Black Market
2024-08-30,Bosaso,558.83,-0.374,black,Black Market
2024-08-31,Bosaso,556.59,-0.281,black,Black Market
2024-09-01,Bosaso,557.49,0.05,black,Black Market
2024-09-02,Bosaso,557.56,-0.089,black,Black Market
2024-09-03,Bosaso,559.11,0.182,black,Black Market
2024-09-04,Bosaso,560.85,0.662,black,Black Market
2024-09-05,Bosaso,558.79,-0.265,black,Black Market
2024-09-06,Bosaso,558.29,-0.221,black,Black Market
2024-09-07,Bosaso,560.54,0.402,black,Black Market
2024-09-08,Bosaso,559.55,-0.077,black,Black Market
2024-09-09,Bosaso,562.36,0.471,black,Black Market
2024-09-10,Bosaso,564.4,0.165,black,Black Market
2024-09-11,Bosaso,561.99,-0.373,black,Black Market
2024-09-12,Bosaso,561.88,0.232,black,Black Market
2024-09-13,Bosaso,564.16,0.437,black,Black Market
2024-09-14,Bosaso,565.57,0.605,black,Black Market
2024-09-15,Bosaso,565.73,-0.173,black,Black Market
2024-09-16,Bosaso,567.99,0.515,black,Black Market
2024-09-17,Bosaso,566.62,-0.021,black,Black Market
2024-09-18,Bosaso,568.2,0.273,black,Black Market
2024-09-19,Bosaso,566.09,-0.367,black,Black Market
2024-09-20,Bosaso,566.67,0.142,black,Black Market
2024-09-21,Bosaso,567.33,0.012,black,Black Market
2024-09-22,Bosaso,566.72,-0.156,black,Black Market
2024-09-23,Bosaso,566.26,0.0,black,Black Market
2024-09-24,Bosaso,564.34,-0.168,black,Black Market
2024-09-25,Bosaso,563.17,-0.236,black,Black Market
2024-09-26,Bosaso,562.67,0.107,black,Black Market
2024-09-27,Bosaso,566.29,0.585,black,Black Market
2024-09-28,Bosaso,566.82,-0.133,black,Black Market
2024-09-29,Bosaso,570.52,0.419,black,Black Market
2024-09-30,Bosaso,571.4,0.08,black,Black Market
2024-10-01,Bosaso,572.15,0.396,black,Black Market
2024-10-02,Bosaso,569.86,-0.503,black,Black Market
2024-10-03,Bosaso,570.27,-0.074,black,Black Market
2024-10-04,Bosaso,570.59,-0.058,black,Black Market
2024-10-05,Bosaso,572.42,0.316,black,Black Market
2024-10-06,Bosaso,572.43,0.065,black,Black Market
2024-10-07,Bosaso,574.59,0.364,black,Black Market
2024-10-08,Bosaso,573.01,-0.269,black,Black Market
2024-10-09,Bosaso,573.66,0.137,black,Black Market
2024-10-10,Bosaso,577.26,0.697,black,Black Market
2024-10-11,Bosaso,580.6,0.596,black,Black Market
2024-10-12,Bosaso,584.54,0.513,black,Black Market
2024-10-13,Bosaso,583.8,-0.252,black,Black Market
2024-10-14,Bosaso,586.42,0.327,black,Black Market
2024-10-15,Bosaso,589.72,0.713,black,Black Market
2024-10-16,Bosaso,589.55,-0.107,black,Black Market
2024-10-17,Bosaso,585.06,-0.958,black,Black Market
2024-10-18,Bosaso,588.74,0.547,black,Black Market
2024-10-19,Bosaso,592.44,0.492,black,Black Market
2024-10-20,Bosaso,588.83,-0.567,black,Black Market
2024-10-21,Bosaso,590.81,0.344,black,Black Market
2024-10-22,Bosaso,590.24,-0.131,black,Black Market
2024-10-23,Bosaso,588.98,0.004,black,Black Market
2024-10-24,Bosaso,591.37,0.472,black,Black Market
2024-10-25,Bosaso,589.06,-0.583,black,Black Market
2024-10-26,Bosaso,593.2,0.401,black,Black Market
2024-10-27,Bosaso,590.58,-0.444,black,Black Market
2024-10-28,Bosaso,588.52,-0.366,black,Black Market
2024-10-29,Bosaso,586.33,-0.322,black,Black Market
2024-10-30,Bosaso,584.54,-0.196,black,Black Market
2024-10-31,Bosaso,586.63,0.431,black,Black Market
2024-11-01,Bosaso,584.91,-0.182,black,Black Market
2024-11-02,Bosaso,584.67,0.115,black,Black Market
2024-11-03,Bosaso,585.36,0.099,black,Black Market
2024-11-04,Bosaso,583.93,-0.136,black,Black Market
2024-11-05,Bosaso,583.58,-0.054,black,Black Market
2024-11-06,Bosaso,583.18,0.021,black,Black Market
2024-11-07,Bosaso,587.41,0.808,black,Black Market
2024-11-08,Bosaso,587.5,-0.261,black,Black Market
2024-11-09,Bosaso,584.13,-0.612,black,Black Market
2024-11-10,Bosaso,586.19,0.294,black,Black Market
2024-11-11,Bosaso,587.19,0.125,black,Black Market
2024-11-12,Bosaso,587.87,0.155,black,Black Market
2024-11-13,Bosaso,586.68,-0.212,black,Black Market
2024-11-14,Bosaso,587.3,-0.146,black,Black Market
2024-11-15,Bosaso,589.81,0.582,black,Black Market
2024-11-16,Bosaso,587.88,-0.151,black,Black Market
2024-11-17,Bosaso,584.19,-0.465,black,Black Market
2024-11-18,Bosaso,583.94,-0.048,black,Black Market
2024-11-19,Bosaso,583.81,-0.128,black,Black Market
2024-11-20,Bosaso,586.18,0.199,black,Black Market
2024-11-21,Bosaso,584.14,-0.423,black,Black Market
2024-11-22,Bosaso,580.93,-0.604,black,Black Market
2024-11-23,Bosaso,582.56,0.17,black,Black Market
2024-11-24,Bosaso,581.69,-0.005,black,Black Market
2024-11-25,Bosaso,576.97,-0.779,black,Black Market
2024-11-26,Bosaso,575.69,-0.067,black,Black Market
2024-11-27,Bosaso,577.05,0.337,black,Black Market
2024-11-28,Bosaso,577.55,0.012,black,Black Market
2024-11-29,Bosaso,576.22,-0.202,black,Black Market
2024-11-30,Bosaso,576.17,0.039,black,Black Market
2024-12-01,Bosaso,575.5,-0.537,black,Black Market
2024-12-02,Bosaso,576.18,0.244,black,Black Market
2024-12-03,Bosaso,573.67,-0.488,black,Black Market
2024-12-04,Bosaso,574.34,0.012,black,Black Market
2024-12-05,Bosaso,574.95,0.298,black,Black Market
2024-12-06,Bosaso,575.18,-0.047,black,Black Market
2024-12-07,Bosaso,578.76,0.984,black,Black Market
2024-12-08,Bosaso,573.36,-0.562,black,Black Market
2024-12-09,Bosaso,573.41,-0.058,black,Black Market
2024-12-10,Bosaso,579.39,1.082,black,Black Market
2024-12-11,Bosaso,580.75,0.132,black,Black Market
2024-12-12,Bosaso,583.23,0.407,black,Black Market
2024-12-13,Bosaso,580.97,-0.041,black,Black Market
2024-12-14,Bosaso,584.43,0.38,black,Black Market
2024-12-15,Bosaso,582.77,-0.322,black,Black Market
2024-12-16,Bosaso,578.49,-0.834,black,Black Market
2024-12-17,Bosaso,577.49,-0.048,black,Black Market
2024-12-18,Bosaso,577.79,0.013,black,Black Market
2024-12-19,Bosaso,576.26,-0.223,black,Black Market
2024-12-20,Bosaso,573.63,-0.206,black,Black Market
2024-12-21,Bosaso,570.36,-0.613,black,Black Market
2024-12-22,Bosaso,568.87,-0.385,black,Black Market
2024-12-23,Bosaso,571.75,0.237,black,Black Market
2024-12-24,Bosaso,568.79,-0.428,black,Black Market
2024-12-25,Bosaso,567.49,-0.509,black,Black Market
2024-12-26,Bosaso,568.47,0.256,black,Black Market
2024-12-27,Bosaso,565.1,-0.656,black,Black Market
2024-12-28,Bosaso,565.19,0.088,black,Black Market
2024-12-29,Bosaso,564.73,-0.319,black,Black Market
2024-12-30,Bosaso,559.85,-0.787,black,Black Market
2024-12-31,Bosaso,560.94,0.389,black,Black Market
2025-01-01,Bosaso,558.74,-0.118,black,Black Market
2025-01-02,Bosaso,558.62,-0.055,black,Black Market
2025-01-03,Bosaso,556.99,-0.233,black,Black Market
2025-01-04,Bosaso,555.33,-0.486,black,Black Market
2025-01-05,Bosaso,552.43,-0.581,black,Black Market
2025-01-06,Bosaso,551.76,0.036,black,Black Market
2025-01-07,Bosaso,551.82,0.246,black,Black Market
2025-01-08,Bosaso,550.0,-0.502,black,Black Market
2025-01-09,Bosaso,550.0,-0.816,black,Black Market
2025-01-10,Bosaso,550.0,-0.502,black,Black Market
2025-01-11,Bosaso,551.78,0.165,black,Black Market
2025-01-12,Bosaso,553.37,0.372,black,Black Market
2025-01-13,Bosaso,554.4,0.015,black,Black Market
2025-01-14,Bosaso,558.56,0.756,black,Black Market
2025-01-15,Bosaso,559.18,-0.053,black,Black Market
2025-01-16,Bosaso,557.88,-0.064,black,Black Market
2025-01-17,Bosaso,560.45,0.602,black,Black Market
2025-01-18,Bosaso,561.07,0.038,black,Black Market
2025-01-19,Bosaso,559.84,-0.082,black,Black Market
2025-01-20,Bosaso,562.21,0.39,black,Black Market
2025-01-21,Bosaso,562.57,0.232,black,Black Market
2025-01-22,Bosaso,561.99,0.06,black,Black Market
2025-01-23,Bosaso,557.76,-0.623,black,Black Market
2025-01-24,Bosaso,557.51,0.093,black,Black Market
2025-01-25,Bosaso,554.9,-0.346,black,Black Market
2025-01-26,Bosaso,554.13,-0.055,black,Black Market
2025-01-27,Bosaso,557.87,0.605,black,Black Market
2025-01-28,Bosaso,562.14,0.487,black,Black Market
2025-01-29,Bosaso,560.17,-0.468,black,Black Market
2025-01-30,Bosaso,559.25,-0.103,black,Black Market
2025-01-31,Bosaso,560.97,0.178,black,Black Market
2025-02-01,Bosaso,557.31,-0.391,black,Black Market
2025-02-02,Bosaso,557.61,0.051,black,Black Market
2025-02-03,Bosaso,558.58,0.254,black,Black Market
2025-02-04,Bosaso,558.86,-0.042,black,Black Market
2025-02-05,Bosaso,562.78,0.793,black,Black Market
2025-02-06,Bosaso,561.68,0.014,black,Black Market
2025-02-07,Bosaso,563.58,0.216,black,Black Market
2025-02-08,Bosaso,563.76,0.122,black,Black Market
2025-02-09,Bosaso,563.23,-0.037,black,Black Market
2025-02-10,Bosaso,565.38,0.478,black,Black Market
2025-02-11,Bosaso,564.94,0.105,black,Black Market
2025-02-12,Bosaso,565.86,0.087,black,Black Market
2025-02-13,Bosaso,565.17,0.035,black,Black Market
2025-02-14,Bosaso,567.87,0.565,black,Black Market
2025-02-15,Bosaso,569.53,0.177,black,Black Market
2025-02-16,Bosaso,567.99,-0.349,black,Black Market
2025-02-17,Bosaso,567.99,-0.099,black,Black Market
2025-02-18,Bosaso,567.93,0.167,black,Black Market
2025-02-19,Bosaso,565.73,-0.233,black,Black Market
2025-02-20,Bosaso,566.04,-0.074,black,Black Market
2025-02-21,Bosaso,561.77,-0.673,black,Black Market
2025-02-22,Bosaso,562.05,-0.019,black,Black Market
2025-02-23,Bosaso,559.9,-0.417,black,Black Market
2025-02-24,Bosaso,564.44,0.78,black,Black Market
2025-02-25,Bosaso,566.15,0.322,black,Black Market
2025-02-26,Bosaso,570.91,0.882,black,Black Market
2025-02-27,Bosaso,570.45,-0.037,black,Black Market
2025-02-28,Bosaso,566.03,-0.688,black,Black Market
2025-03-01,Bosaso,564.16,-0.254,black,Black Market
2025-03-02,Bosaso,561.38,-0.504,black,Black Market
2025-03-03,Bosaso,560.1,-0.253,black,Black Market
2025-03-04,Bosaso,562.45,0.294,black,Black Market
2025-03-05,Bosaso,563.68,-0.097,black,Black Market
2025-03-06,Bosaso,563.55,0.041,black,Black Market
2025-03-07,Bosaso,559.09,-0.793,black,Black Market
2025-03-08,Bosaso,562.74,0.494,black,Black Market
2025-03-09,Bosaso,564.53,0.423,black,Black Market
2025-03-10,Bosaso,565.57,0.028,black,Black Market
2025-03-11,Bosaso,569.08,0.545,black,Black Market
2025-03-12,Bosaso,569.81,0.019,black,Black Market
2025-03-13,Bosaso,567.98,-0.317,black,Black Market
2025-03-14,Bosaso,567.27,-0.292,black,Black Market
2025-03-15,Bosaso,567.06,-0.118,black,Black Market
2025-03-16,Bosaso,567.84,0.067,black,Black Market
2025-03-17,Bosaso,566.83,-0.375,black,Black Market
2025-03-18,Bosaso,565.32,-0.469,black,Black Market
2025-03-19,Bosaso,565.04,0.021,black,Black Market
2025-03-20,Bosaso,567.61,0.434,black,Black Market
2025-03-21,Bosaso,564.47,-0.456,black,Black Market
2025-03-22,Bosaso,564.98,0.095,black,Black Market
2025-03-23,Bosaso,566.0,0.143,black,Black Market
2025-03-24,Bosaso,564.94,-0.056,black,Black Market
2025-03-25,Bosaso,570.44,0.582,black,Black Market
2025-03-26,Bosaso,570.3,0.084,black,Black Market
2025-03-27,Bosaso,570.62,0.221,black,Black Market
2025-03-28,Bosaso,568.67,-0.395,black,Black Market
2025-03-29,Bosaso,566.39,-0.12,black,Black Market
2025-03-30,Bosaso,566.84,0.191,black,Black Market
2025-03-31,Bosaso,565.34,-0.334,black,Black Market
2025-04-01,Bosaso,564.06,-0.071,black,Black Market
2025-04-02,Bosaso,563.14,-0.298,black,Black Market
2025-04-03,Bosaso,563.06,-0.039,black,Black Market
2025-04-04,Bosaso,562.0,-0.07,black,Black Market
2025-04-05,Bosaso,565.65,0.418,black,Black Market
2025-04-06,Bosaso,563.8,-0.289,black,Black Market
2025-04-07,Bosaso,567.59,0.665,black,Black Market
2025-04-08,Bosaso,564.19,-0.412,black,Black Market
2025-04-09,Bosaso,565.9,0.389,black,Black Market
2025-04-10,Bosaso,561.25,-0.997,black,Black Market
2025-04-11,Bosaso,561.82,-0.004,black,Black Market
2025-04-12,Bosaso,566.39,0.473,black,Black Market
2025-04-13,Bosaso,569.43,0.671,black,Black Market
2025-04-14,Bosaso,567.94,-0.17,black,Black Market
2025-04-15,Bosaso,569.79,0.257,black,Black Market
2025-04-16,Bosaso,566.52,-0.519,black,Black Market
2025-04-17,Bosaso,567.57,0.052,black,Black Market
2025-04-18,Bosaso,563.43,-0.463,black,Black Market
2025-04-19,Bosaso,565.59,0.405,black,Black Market
2025-04-20,Bosaso,565.38,0.254,black,Black Market
2025-04-21,Bosaso,563.49,-0.133,black,Black Market
2025-04-22,Bosaso,567.18,0.798,black,Black Market
2025-04-23,Bosaso,568.86,0.342,black,Black Market
2025-04-24,Bosaso,567.34,-0.254,black,Black Market
2025-04-25,Bosaso,569.19,0.149,black,Black Market
2025-04-26,Bosaso,567.11,-0.363,black,Black Market
2025-04-27,Bosaso,568.37,0.385,black,Black Market
2025-04-28,Bosaso,566.68,-0.012,black,Black Market
2025-04-29,Bosaso,563.42,-0.503,black,Black Market
2025-04-30,Bosaso,561.37,-0.521,black,Black Market
2025-05-01,Bosaso,559.34,-0.195,black,Black Market
2025-05-02,Bosaso,560.37,0.034,black,Black Market
2025-05-03,Bosaso,559.42,-0.412,black,Black Market
2025-05-04,Bosaso,562.15,0.776,black,Black Market
2025-05-05,Bosaso,560.09,-0.168,black,Black Market
2025-05-06,Bosaso,557.67,-0.386,black,Black Market
2025-05-07,Bosaso,558.33,-0.093,black,Black Market
2025-05-08,Bosaso,559.96,0.169,black,Black Market
2025-05-09,Bosaso,560.74,0.188,black,Black Market
2025-05-10,Bosaso,558.55,-0.257,black,Black Market
2025-05-11,Bosaso,558.84,0.106,black,Black Market
2025-05-12,Bosaso,560.92,0.376,black,Black Market
2025-05-13,Bosaso,557.2,-0.673,black,Black Market
2025-05-14,Bosaso,557.83,0.287,black,Black Market
2025-05-15,Bosaso,556.61,-0.076,black,Black Market
2025-05-16,Bosaso,555.4,-0.304,black,Black Market
2025-05-17,Bosaso,554.64,-0.216,black,Black Market
2025-05-18,Bosaso,556.87,0.184,black,Black Market
2025-05-19,Bosaso,555.44,-0.203,black,Black Market
2025-05-20,Bosaso,552.79,-0.646,black,Black Market
2025-05-21,Bosaso,554.43,0.506,black,Black Market
2025-05-22,Bosaso,552.72,-0.138,black,Black Market
2025-05-23,Bosaso,556.24,0.514,black,Black Market
2025-05-24,Bosaso,556.0,0.056,black,Black Market
2025-05-25,Bosaso,557.0,0.028,black,Black Market
2025-05-26,Bosaso,556.68,-0.098,black,Black Market
2025-05-27,Bosaso,556.61,-0.128,black,Black Market
2025-05-28,Bosaso,560.75,0.863,black,Black Market
2025-05-29,Bosaso,562.43,0.327,black,Black Market
2025-05-30,Bosaso,560.73,-0.367,black,Black Market
2025-05-31,Bosaso,558.37,-0.429,black,Black Market
2025-06-01,Bosaso,560.78,0.292,black,Black Market
2025-06-02,Bosaso,559.08,-0.21,black,Black Market
2025-06-03,Bosaso,557.2,-0.112,black,Black Market
2025-06-04,Bosaso,558.0,-0.084,black,Black Market
2025-06-05,Bosaso,559.76,0.164,black,Black Market
2025-06-06,Bosaso,556.94,-0.33,black,Black Market
2025-06-07,Bosaso,554.63,-0.311,black,Black Market
2025-06-08,Bosaso,557.53,0.347,black,Black Market
2025-06-09,Bosaso,558.47,0.047,black,Black Market
2025-06-10,Bosaso,557.6,-0.288,black,Black Market
2025-06-11,Bosaso,561.09,0.747,black,Black Market
2025-06-12,Bosaso,563.92,0.394,black,Black Market
2025-06-13,Bosaso,564.19,-0.287,black,Black Market
2025-06-14,Bosaso,566.67,0.439,black,Black Market
2025-06-15,Bosaso,563.42,-0.502,black,Black Market
2025-06-16,Bosaso,562.93,-0.181,black,Black Market
2025-06-17,Bosaso,562.84,-0.188,black,Black Market
2025-06-18,Bosaso,561.72,-0.155,black,Black Market
2025-06-19,Bosaso,560.75,-0.098,black,Black Market
2025-06-20,Bosaso,561.0,0.052,black,Black Market
2025-06-21,Bosaso,561.71,-0.151,black,Black Market
2025-06-22,Bosaso,561.29,-0.049,black,Black Market
2025-06-23,Bosaso,563.79,0.349,black,Black Market
2025-06-24,Bosaso,560.84,-0.413,black,Black Market
2025-06-25,Bosaso,565.74,0.747,black,Black Market
2025-06-26,Bosaso,561.4,-0.732,black,Black Market
2025-06-27,Bosaso,559.58,-0.613,black,Black Market
2025-06-28,Bosaso,562.36,0.323,black,Black Market
2025-06-29,Bosaso,562.39,0.225,black,Black Market
2025-06-30,Bosaso,559.93,-0.086,black,Black Market
2025-07-01,Bosaso,558.81,-0.129,black,Black Market
2025-07-02,Bosaso,562.16,0.402,black,Black Market
2025-07-03,Bosaso,565.18,0.751,black,Black Market
2025-07-04,Bosaso,567.07,0.323,black,Black Market
2025-07-05,Bosaso,565.42,-0.088,black,Black Market
2025-07-06,Bosaso,564.29,-0.18,black,Black Market
2025-07-07,Bosaso,562.15,-0.446,black,Black Market
2025-07-08,Bosaso,564.49,0.302,black,Black Market
2025-07-09,Bosaso,564.05,-0.341,black,Black Market
2025-07-10,Bosaso,562.95,-0.317,black,Black Market
2025-07-11,Bosaso,559.52,-0.649,black,Black Market
2025-07-12,Bosaso,559.49,0.12,black,Black Market
2025-07-13,Bosaso,560.37,0.266,black,Black Market
2025-07-14,Bosaso,560.48,-0.027,black,Black Market
2025-07-15,Bosaso,559.64,-0.052,black,Black Market
2025-07-16,Bosaso,556.33,-0.642,black,Black Market
2025-07-17,Bosaso,559.44,0.349,black,Black Market
2025-07-18,Bosaso,560.24,0.178,black,Black Market
2025-07-19,Bosaso,559.28,0.084,black,Black Market
2025-07-20,Bosaso,558.63,-0.194,black,Black Market
2025-07-21,Bosaso,554.38,-0.506,black,Black Market
2025-07-22,Bosaso,550.88,-0.225,black,Black Market
2025-07-23,Bosaso,550.0,-0.176,black,Black Market
2025-07-24,Bosaso,550.0,-0.484,black,Black Market
2025-07-25,Bosaso,551.1,-0.021,black,Black Market
2025-07-26,Bosaso,550.0,-0.498,black,Black Market
2025-07-27,Bosaso,550.0,-0.157,black,Black Market
2025-07-28,Bosaso,550.0,-0.81,black,Black Market
2025-07-29,Bosaso,550.0,-0.589,black,Black Market
2025-07-30,Bosaso,550.0,-0.542,black,Black Market
2025-07-31,Bosaso,550.0,0.227,black,Black Market
2025-08-01,Bosaso,550.0,-0.136,black,Black Market
2025-08-02,Bosaso,552.06,0.553,black,Black Market
2025-08-03,Bosaso,550.0,-0.306,black,Black Market
2025-08-04,Bosaso,550.0,-0.745,black,Black Market
2025-08-05,Bosaso,550.0,-0.659,black,Black Market
2025-08-06,Bosaso,551.57,0.225,black,Black Market
2025-08-07,Bosaso,551.22,0.255,black,Black Market
2025-08-08,Bosaso,550.85,0.089,black,Black Market
2025-08-09,Bosaso,550.0,-0.08,black,Black Market
2025-08-10,Bosaso,550.0,-0.307,black,Black Market
2025-08-11,Bosaso,552.5,0.35,black,Black Market
2025-08-12,Bosaso,552.78,0.174,black,Black Market
2025-08-13,Bosaso,552.35,-0.022,black,Black Market
2025-08-14,Bosaso,550.72,-0.397,black,Black Market
2025-08-15,Bosaso,552.63,0.39,black,Black Market
2025-08-16,Bosaso,552.92,0.02,black,Black Market
2025-08-17,Bosaso,551.71,-0.439,black,Black Market
2025-08-18,Bosaso,550.75,-0.373,black,Black Market
2025-08-19,Bosaso,550.45,0.055,black,Black Market
2025-08-20,Bosaso,552.06,0.027,black,Black Market
2025-08-21,Bosaso,551.31,-0.124,black,Black Market
2025-08-22,Bosaso,551.61,0.328,black,Black Market
2025-08-23,Bosaso,550.91,-0.121,black,Black Market
2025-08-24,Bosaso,551.93,0.184,black,Black Market
2025-08-25,Bosaso,553.49,0.212,black,Black Market
2025-08-26,Bosaso,553.11,-0.078,black,Black Market
2025-08-27,Bosaso,552.46,-0.245,black,Black Market
2025-08-28,Bosaso,550.98,-0.189,black,Black Market
2025-08-29,Bosaso,550.0,0.104,black,Black Market
2025-08-30,Bosaso,550.0,-0.559,black,Black Market
2025-08-31,Bosaso,551.29,0.145,black,Black Market
2025-09-01,Bosaso,550.0,-0.397,black,Black Market
2025-09-02,Bosaso,550.0,-0.099,black,Black Market
2025-09-03,Bosaso,550.0,-0.048,black,Black Market
2025-09-04,Bosaso,550.75,-0.037,black,Black Market
2025-09-05,Bosaso,553.61,0.445,black,Black Market
2025-09-06,Bosaso,554.49,-0.067,black,Black Market
2025-09-07,Bosaso,550.0,-1.073,black,Black Market
2025-09-08,Bosaso,551.55,0.082,black,Black Market
2025-09-09,Bosaso,552.54,0.185,black,Black Market
2025-09-10,Bosaso,556.43,0.779,black,Black Market
2025-09-11,Bosaso,553.87,-0.494,black,Black Market
2025-09-12,Bosaso,552.84,0.094,black,Black Market
2025-09-13,Bosaso,553.25,0.138,black,Black Market
2025-09-14,Bosaso,551.39,-0.095,black,Black Market
2025-09-15,Bosaso,552.11,-0.109,black,Black Market
2025-09-16,Bosaso,550.59,-0.316,black,Black Market
2025-09-17,Bosaso,550.0,-0.732,black,Black Market
2025-09-18,Bosaso,550.0,-0.662,black,Black Market
2025-09-19,Bosaso,550.0,0.149,black,Black Market
2025-09-20,Bosaso,550.0,-0.464,black,Black Market
2025-09-21,Bosaso,550.0,-0.16,black,Black Market
2025-09-22,Bosaso,550.0,-0.291,black,Black Market
2025-09-23,Bosaso,552.44,0.336,black,Black Market
2025-09-24,Bosaso,551.88,-0.44,black,Black Market
2025-09-25,Bosaso,552.4,0.002,black,Black Market
2025-09-26,Bosaso,556.63,0.396,black,Black Market
2025-09-27,Bosaso,555.36,0.025,black,Black Market
