date,city,rent_index,food_index,transport_index,utilities_index,internet_index,total_cost_index
2026-02-08,Bosaso,90.98,122.18,99.98,97.89,129.6,108.13
2026-02-09,Bosaso,91.48,122.62,101.17,97.12,129.16,108.31
2026-02-10,Bosaso,90.94,123.13,101.95,96.58,129.36,108.39
2026-02-11,Bosaso,91.39,122.71,101.79,96.78,129.13,108.36
2026-02-12,Bosaso,91.22,123.56,101.82,97.25,129.16,108.6
2026-02-13,Bosaso,91.27,123.7,101.73,97.82,127.77,108.46
2026-02-14,Bosaso,91.16,123.14,101.14,97.38,128.11,108.19
2026-02-15,Bosaso,91.09,122.45,101.17,97.5,127.72,107.98
2026-02-16,Bosaso,90.93,122.65,101.01,97.56,127.46,107.92
2026-02-17,Bosaso,90.85,123.62,100.72,96.34,127.35,107.77
2026-02-18,Bosaso,90.95,122.67,100.36,96.72,126.98,107.54
2026-02-19,Bosaso,91.27,123.58,100.61,96.72,127.06,107.85
2026-02-20,Bosaso,90.76,123.91,100.42,96.66,126.83,107.71
2026-02-21,Bosaso,91.1,124.73,99.82,96.82,127.4,107.97
2026-02-22,Bosaso,91.59,125.0,100.02,96.74,128.15,108.3
2026-02-23,Bosaso,91.78,125.05,101.11,97.2,129.08,108.84
2026-02-24,Bosaso,92.36,124.57,100.36,97.32,129.75,108.87
2026-02-25,Bosaso,92.74,123.89,100.71,97.52,130.42,109.05
2026-02-26,Bosaso,92.66,124.16,100.75,98.04,131.14,109.35
2026-02-27,Bosaso,92.83,124.16,100.27,98.63,130.89,109.36
2026-02-28,Bosaso,92.68,125.63,100.42,98.52,132.28,109.91
2026-03-01,Bosaso,92.55,125.85,100.86,97.82,132.01,109.82
2026-03-02,Bosaso,93.05,126.51,100.69,97.51,132.06,109.96
2026-03-03,Bosaso,92.63,126.87,101.06,96.83,131.46,109.77
2026-03-04,Bosaso,92.26,126.75,101.89,97.6,131.13,109.93
2026-03-05,Bosaso,92.6,127.23,101.89,97.68,131.36,110.15
2026-03-06,Bosaso,93.72,127.16,102.02,98.5,130.71,110.42
2026-03-07,Bosaso,94.25,127.71,101.71,98.6,131.12,110.68
2026-03-08,Bosaso,95.31,128.12,103.09,98.39,130.29,111.04
2026-03-09,Bosaso,95.05,128.53,103.01,98.59,130.11,111.06
2026-03-10,Bosaso,95.9,128.52,102.65,98.91,130.35,111.26
2026-03-11,Bosaso,95.96,128.22,102.72,98.07,129.86,110.97
2026-03-12,Bosaso,95.62,127.67,102.39,98.69,130.02,110.88
2026-03-13,Bosaso,95.82,128.03,102.13,98.31,130.32,110.92
2026-03-14,Bosaso,95.82,128.04,102.26,98.53,130.78,111.09
2026-03-15,Bosaso,96.19,128.58,101.64,98.6,130.56,111.11
2026-03-16,Bosaso,96.24,128.2,101.18,98.46,130.73,110.96
2026-03-17,Bosaso,96.87,127.39,101.46,97.99,131.09,110.96
2026-03-18,Bosaso,97.66,128.19,101.68,97.87,131.53,111.38
2026-03-19,Bosaso,97.59,128.91,101.95,97.98,131.62,111.61
2026-03-20,Bosaso,97.66,129.33,102.09,97.95,131.11,111.63
2026-03-21,Bosaso,97.5,130.07,102.28,97.9,131.54,111.86
2026-03-22,Bosaso,96.96,130.19,102.88,97.69,130.71,111.69
2026-03-23,Bosaso,97.2,130.45,102.45,96.65,131.3,111.61
2026-03-24,Bosaso,96.88,129.77,102.81,96.3,131.28,111.41
2026-03-25,Bosaso,95.57,128.74,103.4,96.35,130.47,110.91
2026-03-26,Bosaso,95.24,128.65,103.99,96.38,129.93,110.84
2026-03-27,Bosaso,94.89,129.04,103.83,97.24,130.73,111.15
2026-03-28,Bosaso,95.02,128.22,104.25,97.61,129.78,110.98
2026-03-29,Bosaso,94.75,128.39,104.09,97.15,130.35,110.95
2026-03-30,Bosaso,94.59,127.57,103.93,96.54,131.13,110.75
2026-03-31,Bosaso,94.55,127.67,104.61,96.64,131.68,111.03
2026-04-01,Bosaso,94.47,128.35,105.34,97.23,131.29,111.34
2026-04-02,Bosaso,94.71,128.61,105.68,97.91,132.71,111.92
2026-04-03,Bosaso,94.81,128.46,105.35,97.63,132.37,111.72
2026-04-04,Bosaso,95.32,129.03,106.37,97.34,132.36,112.08
2026-04-05,Bosaso,94.89,129.2,106.09,97.4,132.82,112.08
2026-04-06,Bosaso,95.05,128.48,106.14,98.15,133.5,112.26
2026-04-07,Bosaso,94.85,128.18,106.62,97.23,131.61,111.7
2026-04-08,Bosaso,94.88,127.66,106.96,97.21,130.89,111.52
2026-04-09,Bosaso,94.42,127.5,105.94,98.11,131.85,111.56
2026-04-10,Bosaso,94.6,128.63,105.53,97.12,131.95,111.56
2026-04-11,Bosaso,94.71,128.05,106.15,97.02,131.43,111.47
2026-04-12,Bosaso,93.94,126.88,105.38,96.79,130.48,110.69
2026-04-13,Bosaso,94.18,128.06,104.76,96.45,129.57,110.6
2026-04-14,Bosaso,93.93,127.23,103.87,95.17,128.98,109.84
2026-04-15,Bosaso,94.29,127.91,104.11,95.17,128.03,109.9
2026-04-16,Bosaso,94.82,127.09,103.46,95.83,126.29,109.5
2026-04-17,Bosaso,94.36,127.83,103.66,95.69,125.48,109.4
2026-04-18,Bosaso,95.12,129.21,102.9,95.62,126.28,109.83
2026-04-19,Bosaso,95.06,129.42,102.5,96.3,126.6,109.97
2026-04-20,Bosaso,95.34,129.51,101.73,95.16,124.98,109.34
2026-04-21,Bosaso,95.69,129.78,101.42,95.0,124.57,109.29
2026-04-22,Bosaso,96.32,129.99,102.02,95.77,125.81,109.98
2026-04-23,Bosaso,96.24,130.57,102.46,95.8,127.33,110.48
2026-04-24,Bosaso,96.94,130.9,101.4,95.82,127.28,110.47
2026-04-25,Bosaso,96.59,130.81,100.29,96.22,126.41,110.07
2026-04-26,Bosaso,96.08,131.36,100.27,96.07,126.38,110.03
2026-04-27,Bosaso,96.74,131.35,100.13,95.67,126.03,109.99
2026-04-28,Bosaso,97.17,132.42,99.8,95.44,125.54,110.07
2026-04-29,Bosaso,97.15,131.74,99.98,95.11,125.8,109.96
2026-04-30,Bosaso,96.4,132.37,99.8,95.31,126.39,110.06
2026-05-01,Bosaso,96.71,132.39,100.42,95.71,126.67,110.38
2026-05-02,Bosaso,97.2,132.01,100.93,95.02,126.21,110.27
2026-05-03,Bosaso,96.6,132.11,100.61,95.15,126.32,110.16
2026-05-04,Bosaso,96.55,131.67,100.78,95.28,125.97,110.05
2026-05-05,Bosaso,96.96,132.15,101.0,95.6,126.3,110.4
2026-05-06,Bosaso,96.22,131.93,101.65,95.58,124.69,110.02
2026-05-07,Bosaso,96.65,131.01,101.72,95.79,124.13,109.86
2026-05-08,Bosaso,96.32,130.71,102.12,95.51,124.64,109.86
2026-05-09,Bosaso,95.71,130.25,101.67,94.94,125.43,109.6
2026-05-10,Bosaso,95.71,130.44,101.22,95.31,125.1,109.56
2026-05-11,Bosaso,96.12,130.11,101.39,96.13,125.36,109.82
2026-05-12,Bosaso,95.79,129.41,100.97,96.05,124.54,109.35
2026-05-13,Bosaso,95.75,128.94,100.94,95.7,125.01,109.27
2026-05-14,Bosaso,95.68,129.34,101.28,95.91,124.67,109.38
2026-05-15,Bosaso,96.41,129.72,101.38,95.52,124.27,109.46
2026-05-16,Bosaso,96.23,131.32,101.96,95.42,124.74,109.93
2026-05-17,Bosaso,95.29,131.53,101.59,96.04,124.23,109.74
2026-05-18,Bosaso,94.8,131.13,101.19,95.97,124.94,109.61
2024-01-01,Kismayo,100.55,99.95,99.66,100.39,100.17,100.14
2024-01-02,Kismayo,101.22,99.68,100.35,99.41,100.46,100.22
2024-01-03,Kismayo,101.42,99.74,100.66,99.52,99.99,100.27
2024-01-04,Kismayo,102.15,99.72,100.7,99.46,100.06,100.42
2024-01-05,Kismayo,102.37,100.07,99.98,99.95,100.2,100.51
2024-01-06,Kismayo,102.5,100.09,100.04,100.42,99.73,100.56
2024-01-07,Kismayo,103.13,99.66,100.6,99.98,99.69,100.61
2024-01-08,Kismayo,104.66,99.8,100.07,100.02,98.85,100.68
2024-01-09,Kismayo,104.4,99.73,100.09,99.63,99.07,100.58
2024-01-10,Kismayo,104.55,100.2,100.11,99.75,98.63,100.65
2024-01-11,Kismayo,104.98,99.26,100.94,99.97,98.64,100.76
2024-01-12,Kismayo,104.96,99.53,102.05,99.72,98.27,100.91
2024-01-13,Kismayo,105.65,99.33,102.19,99.41,98.77,101.07
2024-01-14,Kismayo,105.42,99.21,101.22,99.23,99.41,100.9
2024-01-15,Kismayo,105.17,99.96,101.09,99.39,99.04,100.93
2024-01-16,Kismayo,105.54,99.39,101.35,99.43,99.03,100.95
2024-01-17,Kismayo,105.29,99.62,101.57,99.12,98.52,100.82
2024-01-18,Kismayo,105.9,98.81,101.61,97.93,98.55,100.56
2024-01-19,Kismayo,105.61,99.3,101.98,97.91,98.14,100.59
2024-01-20,Kismayo,105.81,98.75,102.1,98.53,97.74,100.59
2024-01-21,Kismayo,104.43,99.57,101.55,98.63,98.12,100.46
2024-01-22,Kismayo,105.24,99.54,102.04,99.06,98.03,100.78
2024-01-23,Kismayo,105.03,99.85,103.13,98.11,98.52,100.93
2024-01-24,Kismayo,105.7,99.61,102.73,98.26,99.32,101.12
2024-01-25,Kismayo,106.42,99.58,101.44,97.3,99.55,100.86
2024-01-26,Kismayo,105.71,99.38,101.66,97.25,100.08,100.82
2024-01-27,Kismayo,105.86,98.91,101.57,97.12,99.42,100.58
2024-01-28,Kismayo,105.53,98.91,100.97,96.41,99.14,100.19
2024-01-29,Kismayo,106.08,97.58,100.39,95.75,99.34,99.83
2024-01-30,Kismayo,105.69,98.18,100.84,96.26,99.47,100.09
2024-01-31,Kismayo,105.45,97.99,100.47,96.26,98.85,99.81
2024-02-01,Kismayo,104.53,98.27,101.21,96.35,99.14,99.9
2024-02-02,Kismayo,105.71,99.17,101.66,97.05,98.94,100.51
2024-02-03,Kismayo,105.65,98.44,101.33,96.86,99.44,100.34
2024-02-04,Kismayo,105.77,98.27,101.01,96.92,99.8,100.35
2024-02-05,Kismayo,105.5,97.2,101.41,96.38,99.77,100.05
2024-02-06,Kismayo,106.01,97.47,101.56,96.29,98.99,100.06
2024-02-07,Kismayo,105.78,97.23,101.25,96.16,99.39,99.96
2024-02-08,Kismayo,105.13,97.38,101.11,96.31,99.77,99.94
2024-02-09,Kismayo,105.95,97.72,100.72,95.52,100.37,100.06
2024-02-10,Kismayo,106.69,97.93,100.74,95.8,100.46,100.32
2024-02-11,Kismayo,107.29,96.87,101.34,96.33,99.78,100.32
2024-02-12,Kismayo,107.68,97.22,101.1,96.81,99.69,100.5
2024-02-13,Kismayo,107.59,97.21,102.14,97.42,99.46,100.77
2024-02-14,Kismayo,108.0,97.33,101.7,98.37,99.63,101.01
2024-02-15,Kismayo,108.17,97.01,101.74,97.95,99.64,100.9
2024-02-16,Kismayo,107.41,97.49,102.26,97.29,98.82,100.65
2024-02-17,Kismayo,107.87,97.08,102.39,96.98,98.39,100.54
2024-02-18,Kismayo,109.29,97.41,102.12,96.94,97.8,100.71
2024-02-19,Kismayo,109.51,97.97,100.74,96.94,98.11,100.65
2024-02-20,Kismayo,110.12,97.23,100.53,97.18,97.51,100.52
2024-02-21,Kismayo,109.4,97.49,99.96,96.98,96.92,100.15
2024-02-22,Kismayo,108.84,98.82,100.12,97.42,96.8,100.4
2024-02-23,Kismayo,109.28,99.31,100.64,98.05,96.51,100.76
2024-02-24,Kismayo,109.63,100.25,100.56,98.26,95.38,100.81
2024-02-25,Kismayo,109.29,99.47,100.21,98.49,95.78,100.65
2024-02-26,Kismayo,109.45,98.5,100.07,98.23,96.3,100.51
2024-02-27,Kismayo,110.62,98.85,99.59,98.23,96.79,100.82
2024-02-28,Kismayo,109.94,98.8,99.66,98.23,97.78,100.88
2024-02-29,Kismayo,109.68,98.39,100.06,97.19,97.4,100.54
2024-03-01,Kismayo,109.06,97.93,100.58,96.55,98.25,100.47
2024-03-02,Kismayo,108.63,97.47,100.73,96.8,97.97,100.32
2024-03-03,Kismayo,108.94,97.44,99.49,97.02,98.47,100.27
2024-03-04,Kismayo,108.81,97.17,99.64,97.39,98.1,100.22
2024-03-05,Kismayo,108.59,96.55,100.45,97.44,97.79,100.16
2024-03-06,Kismayo,108.74,96.28,100.4,97.72,97.98,100.22
2024-03-07,Kismayo,108.65,95.52,100.93,97.82,98.47,100.28
2024-03-08,Kismayo,107.69,95.11,101.32,98.15,98.97,100.25
2024-03-09,Kismayo,108.48,95.47,100.74,96.81,99.44,100.19
2024-03-10,Kismayo,108.68,94.82,99.93,97.96,98.93,100.06
2024-03-11,Kismayo,108.65,94.29,99.6,97.26,98.79,99.72
2024-03-12,Kismayo,108.57,94.79,99.78,97.23,98.49,99.77
2024-03-13,Kismayo,108.18,95.21,98.59,97.17,98.38,99.5
2024-03-14,Kismayo,108.46,94.87,98.7,97.64,98.25,99.58
2024-03-15,Kismayo,107.86,94.86,98.48,97.57,97.83,99.32
2024-03-16,Kismayo,107.53,95.15,99.38,97.8,97.92,99.56
2024-03-17,Kismayo,106.93,95.76,100.6,98.36,98.67,100.06
2024-03-18,Kismayo,106.96,95.58,100.82,97.76,98.12,99.85
2024-03-19,Kismayo,107.41,96.31,100.94,98.07,97.46,100.04
2024-03-20,Kismayo,107.61,95.83,101.55,97.52,96.84,99.87
2024-03-21,Kismayo,107.09,96.31,101.22,97.7,97.42,99.95
2024-03-22,Kismayo,106.55,95.82,100.33,98.31,95.82,99.37
2024-03-23,Kismayo,107.13,95.45,100.57,98.24,94.52,99.18
2024-03-24,Kismayo,106.73,95.31,100.71,98.46,94.46,99.13
2024-03-25,Kismayo,106.27,94.72,99.97,98.4,94.63,98.8
2024-03-26,Kismayo,106.86,94.47,100.04,97.86,93.61,98.57
2024-03-27,Kismayo,107.61,95.03,100.7,98.38,93.29,99.0
2024-03-28,Kismayo,107.49,94.68,100.08,98.8,93.51,98.91
2024-03-29,Kismayo,107.71,95.19,100.39,99.92,92.91,99.22
2024-03-30,Kismayo,107.16,94.79,100.13,99.52,92.43,98.8
2024-03-31,Kismayo,107.45,95.11,101.05,99.14,92.57,99.07
2024-04-01,Kismayo,107.8,95.34,101.98,98.85,91.93,99.18
2024-04-02,Kismayo,107.2,95.58,101.21,98.81,93.02,99.16
2024-04-03,Kismayo,107.08,96.23,100.28,98.75,92.64,99.0
2024-04-04,Kismayo,107.28,96.14,100.61,98.84,93.37,99.25
2024-04-05,Kismayo,107.93,96.22,100.6,99.2,93.26,99.44
2024-04-06,Kismayo,107.75,96.02,101.05,98.87,94.33,99.61
2024-04-07,Kismayo,108.2,95.59,100.66,99.25,93.73,99.49
2024-04-08,Kismayo,108.46,96.07,100.84,99.63,93.13,99.63
2024-04-09,Kismayo,108.67,95.23,101.04,100.25,92.75,99.59
2024-04-10,Kismayo,108.79,95.52,101.18,99.61,92.92,99.6
2024-04-11,Kismayo,108.91,95.5,101.22,99.8,93.11,99.71
2024-04-12,Kismayo,109.21,95.41,100.97,100.2,93.58,99.87
2024-04-13,Kismayo,108.88,94.88,100.74,99.55,93.19,99.45
2024-04-14,Kismayo,108.72,95.42,100.06,99.58,93.63,99.48
2024-04-15,Kismayo,108.5,94.88,99.89,99.15,93.92,99.27
2024-04-16,Kismayo,108.83,94.75,99.82,99.34,93.87,99.32
2024-04-17,Kismayo,109.04,94.89,100.37,99.63,93.18,99.42
2024-04-18,Kismayo,108.75,94.38,98.96,100.02,93.65,99.15
2024-04-19,Kismayo,108.94,93.93,98.76,100.22,92.8,98.93
2024-04-20,Kismayo,108.57,94.32,97.52,99.56,92.92,98.58
2024-04-21,Kismayo,107.44,94.46,97.34,100.08,92.96,98.46
2024-04-22,Kismayo,108.19,94.07,98.49,99.59,92.83,98.63
2024-04-23,Kismayo,108.52,94.29,98.64,99.46,92.96,98.78
2024-04-24,Kismayo,108.14,94.19,98.74,100.58,92.62,98.86
2024-04-25,Kismayo,108.08,93.38,98.22,100.82,92.55,98.61
2024-04-26,Kismayo,108.37,93.05,98.74,100.61,92.6,98.67
2024-04-27,Kismayo,107.82,92.66,98.84,100.32,93.43,98.61
2024-04-28,Kismayo,108.25,92.86,98.83,99.52,93.03,98.5
2024-04-29,Kismayo,108.84,93.55,98.76,99.15,92.65,98.59
2024-04-30,Kismayo,109.61,92.97,97.75,99.73,93.13,98.64
2024-05-01,Kismayo,109.81,92.97,98.36,99.43,93.05,98.72
2024-05-02,Kismayo,108.91,93.45,98.62,99.64,92.6,98.65
2024-05-03,Kismayo,108.89,93.34,99.08,100.55,92.16,98.8
2024-05-04,Kismayo,108.04,92.99,98.62,100.39,92.36,98.48
2024-05-05,Kismayo,108.97,92.81,98.07,99.88,92.97,98.54
2024-05-06,Kismayo,107.38,93.15,97.62,100.18,92.47,98.16
2024-05-07,Kismayo,105.36,93.0,97.46,99.92,92.15,97.58
2024-05-08,Kismayo,105.76,92.87,97.82,99.86,92.93,97.85
2024-05-09,Kismayo,105.02,92.2,97.31,99.58,93.08,97.44
2024-05-10,Kismayo,105.08,91.5,96.48,99.62,92.38,97.01
2024-05-11,Kismayo,105.35,91.18,96.5,99.78,92.86,97.13
2024-05-12,Kismayo,106.25,90.96,95.11,99.29,93.07,96.93
2024-05-13,Kismayo,106.24,90.82,94.87,98.88,92.88,96.74
2024-05-14,Kismayo,106.27,90.76,95.42,97.79,92.37,96.52
2024-05-15,Kismayo,106.2,91.09,95.75,97.81,92.61,96.69
2024-05-16,Kismayo,106.62,91.53,96.19,98.24,92.79,97.07
2024-05-17,Kismayo,106.47,91.11,96.39,98.14,92.9,97.0
2024-05-18,Kismayo,106.18,91.53,96.91,98.86,92.1,97.12
2024-05-19,Kismayo,105.8,91.23,95.7,98.75,92.42,96.78
2024-05-20,Kismayo,106.12,92.12,95.76,99.23,93.4,97.33
2024-05-21,Kismayo,107.39,91.85,95.39,99.7,92.99,97.47
2024-05-22,Kismayo,107.35,92.37,95.17,99.76,93.6,97.65
2024-05-23,Kismayo,108.48,92.21,96.27,99.35,93.99,98.06
2024-05-24,Kismayo,108.35,92.89,96.9,98.75,95.03,98.38
2024-05-25,Kismayo,108.4,93.79,97.34,98.55,94.98,98.61
2024-05-26,Kismayo,108.16,93.06,97.29,98.94,94.29,98.35
2024-05-27,Kismayo,108.11,93.72,97.86,98.34,94.39,98.48
2024-05-28,Kismayo,108.73,93.72,97.47,97.9,94.19,98.4
2024-05-29,Kismayo,108.94,94.29,96.58,97.74,94.38,98.39
2024-05-30,Kismayo,108.09,93.87,95.94,97.44,93.74,97.82
2024-05-31,Kismayo,108.08,93.04,95.5,97.52,94.06,97.64
2024-06-01,Kismayo,107.67,92.62,95.6,97.49,93.73,97.42
2024-06-02,Kismayo,107.87,91.79,95.71,97.6,94.49,97.49
2024-06-03,Kismayo,109.14,91.87,96.26,97.49,94.1,97.77
2024-06-04,Kismayo,108.61,91.16,96.02,97.46,92.9,97.23
2024-06-05,Kismayo,108.62,91.13,95.33,98.15,92.62,97.17
2024-06-06,Kismayo,107.26,90.82,94.72,98.46,92.18,96.69
2024-06-07,Kismayo,108.05,91.17,95.0,97.6,92.11,96.79
2024-06-08,Kismayo,107.8,91.47,94.64,97.71,92.34,96.79
2024-06-09,Kismayo,107.99,91.74,94.45,97.33,91.89,96.68
2024-06-10,Kismayo,108.57,92.51,94.13,98.21,91.84,97.05
2024-06-11,Kismayo,108.23,92.6,93.77,98.3,91.93,96.97
2024-06-12,Kismayo,107.97,92.44,94.11,97.88,91.6,96.8
2024-06-13,Kismayo,108.44,93.08,93.19,98.44,91.52,96.93
2024-06-14,Kismayo,108.69,92.82,93.2,98.03,91.54,96.85
2024-06-15,Kismayo,109.26,93.06,93.73,97.91,90.62,96.92
2024-06-16,Kismayo,109.22,92.71,92.61,97.18,90.81,96.5
2024-06-17,Kismayo,108.93,92.54,93.19,96.81,91.02,96.5
2024-06-18,Kismayo,109.56,92.54,93.16,97.5,91.0,96.75
2024-06-19,Kismayo,109.46,92.1,93.88,97.16,90.67,96.65
2024-06-20,Kismayo,109.74,91.59,93.73,96.55,90.32,96.39
2024-06-21,Kismayo,110.11,90.73,92.7,95.75,90.52,95.96
2024-06-22,Kismayo,110.08,90.89,93.4,96.37,90.67,96.28
2024-06-23,Kismayo,110.26,90.36,92.8,95.51,90.59,95.9
2024-06-24,Kismayo,109.65,90.12,93.62,95.16,89.76,95.66
2024-06-25,Kismayo,109.56,90.33,93.0,95.6,89.68,95.63
2024-06-26,Kismayo,109.56,90.71,92.55,95.71,89.54,95.61
2024-06-27,Kismayo,108.22,90.85,92.52,95.98,89.33,95.38
2024-06-28,Kismayo,108.03,90.15,92.11,96.13,89.76,95.24
2024-06-29,Kismayo,106.99,90.28,92.4,96.06,90.19,95.19
2024-06-30,Kismayo,107.02,90.14,91.64,96.44,90.46,95.14
2024-07-01,Kismayo,106.98,89.69,91.52,97.3,90.33,95.17
2024-07-02,Kismayo,106.75,89.85,91.62,97.92,91.34,95.5
2024-07-03,Kismayo,106.41,90.51,91.82,97.43,91.75,95.58
2024-07-04,Kismayo,106.64,90.01,92.45,98.16,91.81,95.81
2024-07-05,Kismayo,106.47,90.28,92.65,98.37,91.37,95.83
2024-07-06,Kismayo,107.48,89.62,92.59,97.84,91.33,95.77
2024-07-07,Kismayo,106.97,89.89,92.61,97.8,91.68,95.79
2024-07-08,Kismayo,106.35,89.63,92.48,97.91,91.67,95.61
2024-07-09,Kismayo,106.63,89.65,92.32,97.51,91.88,95.6
2024-07-10,Kismayo,106.77,89.16,92.6,97.38,91.86,95.55
2024-07-11,Kismayo,107.52,89.03,92.49,98.0,90.32,95.47
2024-07-12,Kismayo,108.32,88.8,92.54,97.33,89.87,95.37
2024-07-13,Kismayo,108.05,88.83,92.31,97.53,89.99,95.34
2024-07-14,Kismayo,107.49,88.67,92.3,97.27,89.81,95.11
2024-07-15,Kismayo,107.87,88.25,92.35,97.03,89.65,95.03
2024-07-16,Kismayo,107.75,87.67,93.01,96.64,89.48,94.91
2024-07-17,Kismayo,107.98,87.98,92.23,96.2,89.73,94.83
2024-07-18,Kismayo,107.63,87.21,92.5,96.13,89.43,94.58
2024-07-19,Kismayo,106.62,86.41,92.12,96.51,89.21,94.17
2024-07-20,Kismayo,106.33,86.1,92.59,97.07,89.27,94.27
2024-07-21,Kismayo,105.52,86.28,92.42,97.4,89.65,94.25
2024-07-22,Kismayo,104.78,86.55,92.25,97.46,89.43,94.09
2024-07-23,Kismayo,104.24,86.26,92.34,96.85,89.38,93.81
2024-07-24,Kismayo,104.61,86.4,91.56,97.55,89.56,93.93
2024-07-25,Kismayo,103.53,86.72,92.54,96.72,89.81,93.87
2024-07-26,Kismayo,104.07,86.88,92.59,96.62,89.61,93.95
2024-07-27,Kismayo,104.33,86.16,92.52,96.65,89.71,93.87
2024-07-28,Kismayo,104.56,86.26,92.97,96.1,90.47,94.07
2024-07-29,Kismayo,104.17,86.17,92.31,96.47,90.92,94.01
2024-07-30,Kismayo,104.79,86.08,91.71,95.84,90.34,93.75
2024-07-31,Kismayo,104.43,85.44,92.42,96.24,90.28,93.76
2024-08-01,Kismayo,104.81,86.31,92.38,95.85,90.72,94.01
2024-08-02,Kismayo,103.95,85.97,92.29,95.91,90.44,93.71
2024-08-03,Kismayo,104.12,85.49,92.89,96.5,91.58,94.12
2024-08-04,Kismayo,104.21,84.77,92.95,96.99,91.31,94.05
2024-08-05,Kismayo,104.15,84.5,92.63,96.88,90.55,93.74
2024-08-06,Kismayo,103.69,85.39,92.51,96.16,91.08,93.77
2024-08-07,Kismayo,104.47,85.71,92.48,95.96,91.16,93.95
2024-08-08,Kismayo,105.18,85.6,92.12,96.25,91.1,94.05
2024-08-09,Kismayo,104.17,85.45,92.31,97.09,90.95,94.0
2024-08-10,Kismayo,103.54,85.65,91.85,97.2,91.24,93.9
2024-08-11,Kismayo,103.03,85.53,91.08,98.01,91.54,93.84
2024-08-12,Kismayo,103.21,85.22,91.57,97.91,91.76,93.93
2024-08-13,Kismayo,102.9,85.3,91.16,98.53,91.88,93.95
2024-08-14,Kismayo,103.08,85.95,91.43,99.11,93.03,94.52
2024-08-15,Kismayo,103.03,85.67,90.4,98.81,93.69,94.32
2024-08-16,Kismayo,103.09,85.47,90.83,99.17,93.43,94.4
2024-08-17,Kismayo,103.55,84.4,91.29,98.99,93.69,94.39
2024-08-18,Kismayo,103.29,84.49,91.74,98.84,93.6,94.39
2024-08-19,Kismayo,103.22,83.98,91.75,99.03,93.66,94.33
2024-08-20,Kismayo,103.39,84.08,92.1,98.84,93.89,94.46
2024-08-21,Kismayo,103.34,84.1,92.31,98.44,93.33,94.3
2024-08-22,Kismayo,103.8,83.7,92.77,98.93,94.15,94.67
2024-08-23,Kismayo,103.52,83.37,92.67,98.86,93.5,94.38
2024-08-24,Kismayo,104.19,83.02,92.92,99.21,92.92,94.45
2024-08-25,Kismayo,104.75,82.55,92.88,98.46,92.55,94.24
2024-08-26,Kismayo,104.93,82.2,92.39,98.47,92.48,94.1
2024-08-27,Kismayo,104.92,81.61,92.39,98.01,91.15,93.62
2024-08-28,Kismayo,104.36,81.64,92.7,98.45,91.17,93.67
2024-08-29,Kismayo,103.72,81.92,92.99,97.97,90.65,93.45
2024-08-30,Kismayo,103.98,81.22,92.34,97.52,89.77,92.97
2024-08-31,Kismayo,104.52,81.37,92.15,97.7,89.93,93.13
2024-09-01,Kismayo,103.77,81.12,91.36,97.71,89.77,92.75
2024-09-02,Kismayo,103.95,81.02,91.65,98.11,89.59,92.86
2024-09-03,Kismayo,103.34,80.65,91.46,97.63,89.54,92.52
2024-09-04,Kismayo,103.47,81.03,91.61,97.62,89.43,92.63
2024-09-05,Kismayo,103.74,81.49,90.94,98.15,89.31,92.73
2024-09-06,Kismayo,103.89,81.62,91.25,97.54,89.39,92.74
2024-09-07,Kismayo,104.51,81.42,90.96,97.93,89.82,92.93
2024-09-08,Kismayo,103.95,81.16,91.0,98.22,89.7,92.81
2024-09-09,Kismayo,103.83,81.6,90.81,98.93,90.44,93.12
2024-09-10,Kismayo,104.53,81.05,91.22,97.83,89.77,92.88
2024-09-11,Kismayo,105.19,80.55,91.59,96.97,89.45,92.75
2024-09-12,Kismayo,105.63,81.08,91.82,97.47,89.71,93.14
2024-09-13,Kismayo,105.89,81.92,91.53,97.95,89.57,93.37
2024-09-14,Kismayo,105.27,82.33,91.79,97.78,89.59,93.35
2024-09-15,Kismayo,105.61,82.4,92.06,97.93,89.44,93.49
2024-09-16,Kismayo,105.13,82.88,91.16,97.21,89.55,93.19
2024-09-17,Kismayo,105.55,83.13,91.77,97.35,89.15,93.39
2024-09-18,Kismayo,105.29,83.01,92.27,97.63,89.4,93.52
2024-09-19,Kismayo,105.56,83.21,92.7,97.4,89.24,93.62
2024-09-20,Kismayo,105.16,83.89,92.48,97.02,88.75,93.46
2024-09-21,Kismayo,104.65,84.45,92.63,96.38,88.23,93.27
2024-09-22,Kismayo,103.94,84.71,92.7,95.49,88.11,92.99
2024-09-23,Kismayo,102.92,84.45,92.73,96.18,88.08,92.87
2024-09-24,Kismayo,102.04,83.91,92.73,96.31,88.11,92.62
2024-09-25,Kismayo,101.72,84.02,92.76,97.65,87.76,92.78
2024-09-26,Kismayo,101.52,83.27,92.39,98.0,87.91,92.62
2024-09-27,Kismayo,100.66,83.75,92.22,98.18,87.84,92.53
2024-09-28,Kismayo,100.88,84.15,91.95,98.12,88.08,92.64
2024-09-29,Kismayo,100.29,83.4,92.5,98.16,87.78,92.42
2024-09-30,Kismayo,100.44,83.74,92.69,97.71,88.31,92.58
2024-10-01,Kismayo,100.6,83.47,92.16,97.73,88.64,92.52
2024-10-02,Kismayo,100.11,83.13,92.39,97.64,88.53,92.36
2024-10-03,Kismayo,99.92,82.9,91.49,97.06,88.05,91.88
